DATE,q.in,ec.in,t.in,q.HOL,q.RFD,q.FLS,q.RFR,q.TIM,q.FLY,q.CAN,q.CON,q.HRC,q.WTP,q.out,ec.out,t.out,da.0,da.1,dc.0,dc.1,dd.0,dd.1,de.0,de.1,p,et
2/19/2005,43,1.56,8.38,0,0,NA,0,6.5,NA,0.68,NA,3.5,NA,113,2.33,8.45,0.41,0.41,0.49,0.48,0.55,0.55,1.38,1.35,0,0.2
2/20/2005,114,1.53,8.06,0,3.91,NA,0,6.9,NA,0.66,NA,3.5,NA,114,2.34,8.75,0.65,0.41,0.51,0.49,0.56,0.55,1.38,1.38,0,0.21
2/21/2005,122,1.5,8.4,0,13.43,NA,0,6.8,NA,0.66,NA,3.5,NA,110,2.33,9.1,0.67,0.65,0.63,0.51,0.71,0.56,1.36,1.38,0,0.05
2/22/2005,83,1.53,6.28,0,14.98,NA,0,7.1,NA,0.62,NA,3.5,NA,119,2.22,7,0.55,0.67,0.59,0.63,0.81,0.71,1.41,1.36,0.24,0.03
2/23/2005,102,1.52,6.19,0,6.68,NA,0,20,NA,0.71,NA,3.6,NA,128,2.09,5.35,0.61,0.55,0.56,0.59,0.75,0.81,1.45,1.41,0,0.09
2/24/2005,103,1.53,6.74,0,4.56,NA,0,9.2,NA,0.67,NA,3.6,NA,130,2.15,6.05,0.61,0.61,0.56,0.56,0.85,0.75,1.46,1.45,0,0.1
2/25/2005,97,1.55,6.94,0,10.2,NA,0,7.9,NA,0.71,NA,3.6,NA,136,2.12,6.7,0.59,0.61,0.55,0.56,0.78,0.85,1.49,1.46,0,0.14
2/26/2005,89,1.55,7.86,0,10.23,NA,0,11,NA,0.75,NA,3.7,NA,137,2.15,8.05,0.56,0.59,0.55,0.55,0.76,0.78,1.49,1.49,0,0.15
2/27/2005,84,1.55,7.22,0,10.22,NA,0,10,NA,0.76,NA,3.7,NA,137,2.18,7.25,0.55,0.56,0.55,0.55,0.74,0.76,1.49,1.49,0,0.12
2/28/2005,81,1.55,7.05,0,10.19,NA,0,10,NA,0.76,NA,3.7,NA,135,2.18,7.15,0.53,0.55,0.55,0.55,0.72,0.74,1.48,1.49,0,0.13
3/1/2005,79,1.55,7.11,0,11.37,NA,0,11,0,0.8,0,3.8,NA,132,2.2,7.75,0.52,0.53,0.55,0.55,0.7,0.72,1.47,1.48,0,0.18
3/2/2005,77,1.54,9,0,11.87,NA,0,12,0,0.83,0,3.8,NA,128,2.23,9.5,0.52,0.52,0.56,0.55,0.71,0.7,1.45,1.47,0,0.13
3/3/2005,76,1.54,8.32,0,9.92,NA,0,9.9,0,0.87,0,3.8,NA,123,2.24,8.9,0.51,0.52,0.56,0.56,0.7,0.71,1.43,1.45,0,0.17
3/4/2005,76,1.53,8.64,0,9.62,NA,0,10,0,0.92,0,3.8,NA,122,2.23,9.15,0.51,0.51,0.57,0.56,0.68,0.7,1.42,1.43,0,0.23
3/5/2005,47,1.58,8.5,0,9.8,NA,0,10,0,0.97,0,3.4,NA,123,2.23,9.45,0.4,0.51,0.57,0.57,0.67,0.68,1.43,1.42,0,0.25
3/6/2005,22,1.63,9.38,0,9.78,NA,0,10,0,1.1,0,3,NA,124,2.24,10.35,0.28,0.4,0.51,0.57,0.62,0.67,1.43,1.43,0,0.18
3/7/2005,15,1.68,9.71,0,9.97,NA,0,9.8,0,1.1,0,3,NA,115,2.27,11.05,0.24,0.28,0.45,0.51,0.52,0.62,1.39,1.43,0,0.15
3/8/2005,19,1.7,7.72,0,9.9,NA,0,9.4,0,1.1,0,3,NA,97,2.35,8.3,0.27,0.24,0.41,0.45,0.47,0.52,1.29,1.39,0,0.21
3/9/2005,18,1.65,NA,0,9.4,NA,0,9.5,0,1.2,0,3,NA,92,2.35,9.2,0.27,0.27,0.39,0.41,0.4,0.47,1.26,1.29,0,0.22
3/10/2005,17,1.69,9.31,0,8.46,NA,0,9.6,0,1.2,0,2.9,NA,91,2.44,10.55,0.27,0.27,0.38,0.39,0.39,0.4,1.25,1.26,0,0.18
3/11/2005,18,1.67,9.51,0,6.94,NA,0,8.8,0,1.3,0,2.9,NA,87,2.5,10.45,0.28,0.27,0.4,0.38,0.36,0.39,1.23,1.25,0,0.38
3/12/2005,83,1.55,10.7,15.81,9.17,NA,0,8.7,0,1.4,0,2.8,NA,86,2.51,11,0.53,0.28,0.4,0.4,0.39,0.36,1.22,1.23,0.02,0.05
3/13/2005,181,1.18,7.19,159.22,9.14,NA,0,9.5,0,1.3,0,2.6,NA,84,2.51,9.2,0.84,0.53,0.37,0.4,0.37,0.39,1.21,1.22,0,0.04
3/14/2005,230,1.12,4.46,165.89,12.41,NA,2.28,12,0,1.4,0,2.6,NA,83,2.49,7.45,0.96,0.84,0.36,0.37,0.36,0.37,1.2,1.21,0.12,0.08
3/15/2005,415,1.04,5.13,183.57,23.3,NA,13.17,14,54.13,1.5,47.25,2.6,NA,61,2.61,8.15,1.31,0.96,0.47,0.36,0.12,0.36,1.04,1.2,0,0.17
3/16/2005,711,0.951,6.31,180.28,23.24,NA,13.12,13,234.03,1.6,46.93,2.5,NA,35,NA,NA,1.81,1.31,0.93,0.47,0.08,0.12,0.79,1.04,0,0.22
3/17/2005,694,NA,7.85,180.12,22.83,NA,12.9,14,368.21,1.6,42.41,2.6,NA,30,NA,NA,1.8,1.81,1.06,0.93,0.12,0.08,0.72,0.79,0,0.15
3/18/2005,425,0.989,8.78,128,22.54,NA,12.8,22,404.12,9.7,41.53,3,NA,26,NA,NA,1.35,1.8,1,1.06,0.03,0.12,0.67,0.72,0,0.166666667
3/19/2005,284,1.07,8.91,0,22.76,NA,12.7,22,400.76,42,40.42,3,NA,24,NA,NA,1.09,1.35,0.97,1,0.26,0.03,0.64,0.67,0,0.21
3/20/2005,304,1.13,10.9,0,22.81,NA,12.8,38,373.16,2.4,52.22,2.6,NA,23,NA,NA,1.12,1.09,0.94,0.97,0.15,0.26,0.62,0.64,0.316666667,0.116666667
3/21/2005,243,1.09,9.49,0,22.8,NA,13,41,364.18,8.3,48.21,2.2,NA,21,NA,NA,1.01,1.12,0.92,0.94,0.22,0.15,0.59,0.62,0,0.22
3/22/2005,226,1.13,9.19,0,22.82,NA,13,44,300.27,11,53.11,2.1,NA,19,3.03,12.55,0.97,1.01,0.86,0.92,0.26,0.22,0.55,0.59,0,0.16
3/23/2005,182,1.21,9.45,0,22.57,NA,12.78,38,318.25,11,55.76,2.1,NA,19,3.09,10.8,0.87,0.97,0.83,0.86,0.21,0.26,0.55,0.55,0.1,0.156666667
3/24/2005,176,1.19,10.1,0,22.9,NA,12.5,38,283.66,10,55.33,2.1,NA,18,3.1,12.25,0.86,0.87,0.79,0.83,0.19,0.21,0.53,0.55,0.04,0.05
3/25/2005,176,1.15,7.47,0,22.86,NA,12.43,39,288.25,15,52.33,2,NA,17,3.11,7.75,0.86,0.86,0.77,0.79,0.27,0.19,0.51,0.53,0.216666667,0.053333333
3/26/2005,202,1.15,5.34,0,22.78,NA,12.42,50,338.3,25,61.43,2.1,NA,17,3.05,6.75,0.94,0.86,0.82,0.77,0.31,0.27,0.51,0.51,0,0.17
3/27/2005,222,1.16,7.92,0,22.87,NA,12.4,59,367.76,31,66.39,2.3,NA,18,3.12,11.2,0.98,0.94,0.84,0.82,0.37,0.31,0.53,0.51,0,0.213333333
3/28/2005,184,1.19,9.57,0,24.15,NA,12.41,59,360.2,19,67.15,2.2,NA,18,3.1,10.75,0.89,0.98,0.83,0.84,0.28,0.37,0.53,0.53,0.013333333,0.316666667
3/29/2005,122,1.24,10.4,0,26.74,NA,12.57,57,323.1,11,55.73,2.1,NA,18,3.21,13.2,0.72,0.89,0.76,0.83,0.15,0.28,0.53,0.53,0.223333333,0.18
3/30/2005,132,1.25,9.29,0,27.77,NA,12.53,46,281.72,37,46.49,1.9,NA,17,3.19,12,0.74,0.72,0.81,0.76,0.3,0.15,0.51,0.53,0.4,0.1
3/31/2005,235,1.12,5.21,0,31.43,NA,16.28,90,433.42,41,69.45,2,NA,17,2.98,7.4,1,0.74,1.01,0.81,0.39,0.3,0.51,0.51,0,0.193333333
4/1/2005,268,1.12,7.39,0,39.24,NA,24.08,70,512.34,13,72.39,2.4,NA,19,2.94,11.15,1.07,1,1.18,1.01,0.21,0.39,0.55,0.51,0,0.24
4/2/2005,107,1.18,10.8,9.64,38.99,NA,23.84,47,425.26,7.3,54.96,2.7,NA,19,2.98,13.75,0.67,1.07,1.02,1.18,0.23,0.21,0.55,0.55,0,0.26
4/3/2005,120,1.18,11.7,76.25,29.09,NA,20.46,46,308.48,17,53.14,2.8,NA,20,3.04,11.95,0.71,0.67,0.78,1.02,0.26,0.23,0.57,0.55,0,0.32
4/4/2005,211,1.08,11.4,83.7,39.16,NA,22.96,47,310.57,23,55.09,2.2,NA,21,3.07,11.95,0.96,0.71,0.87,0.78,0.27,0.26,0.59,0.57,0.08,0.13
4/5/2005,313,1.1,8.87,108.24,39.13,NA,23.7,68,391.02,42,50.13,2.3,NA,18,3.13,10.25,1.16,0.96,0.9,0.87,0.29,0.27,0.53,0.59,0,0.313333333
4/6/2005,777,1.05,8.26,182.57,39.22,NA,23.88,719,604.91,44,47.55,2.4,NA,21,2.92,13.3,1.92,1.16,1.02,0.9,1.39,0.29,0.59,0.53,0,0.283333333
4/7/2005,472,1.06,11.4,173.53,39.33,NA,23.94,140,543.11,18,69.46,2.5,NA,129,1.69,11.7,1.46,1.92,0.94,1.02,0.44,1.39,1.45,0.59,0.02,0.35
4/8/2005,321,1.15,12.5,76.46,39.08,NA,23.9,112,422.69,27,73.98,2.5,NA,37,1.5,12.45,1.19,1.46,0.95,0.94,0.32,0.44,0.81,1.45,0,0.3
4/9/2005,317,NA,12.3,73.02,39,NA,23.91,93,376.56,15,63.6,2.6,NA,24,2.07,14.45,1.19,1.19,0.91,0.95,0.24,0.32,0.64,0.81,0.223333333,0.106666667
4/10/2005,359,NA,8.8,74.07,39.13,NA,23.82,73,361.79,22,54.39,2.7,NA,21,2.75,7.75,1.27,1.19,0.9,0.91,0.14,0.24,0.59,0.64,0,0.226666667
4/11/2005,548,NA,6.97,73.74,39.18,NA,23.87,110,402.53,64,60.33,2.8,NA,20,3.16,11.25,1.6,1.27,0.98,0.9,0.32,0.14,0.57,0.59,0,0.246666667
4/12/2005,528,1.17,10.5,72.54,39.13,NA,23.89,117,528.5,15,68.22,2.9,NA,19,3.16,13.35,1.56,1.6,1.19,0.98,0.24,0.32,0.55,0.57,0,0.28
4/13/2005,601,0.988,12.6,73.25,39.21,NA,23.9,286,638.88,21,56.2,3,NA,18,3,15.05,1.68,1.56,1.14,1.19,0.34,0.24,0.53,0.55,0,0.29
4/14/2005,638,0.996,12.5,73.68,39.1,NA,23.9,183,681.52,24,65.71,3.1,NA,19,2.99,13.85,1.75,1.68,1.27,1.14,0.25,0.34,0.55,0.53,0,0.19
4/15/2005,748,0.952,13.5,75.42,39.08,NA,23.91,104,625.66,22,60.04,3.2,NA,19,3,15.75,1.91,1.75,1.27,1.27,0.23,0.25,0.55,0.55,0,0.206666667
4/16/2005,723,0.883,14.6,73.06,39.14,NA,23.91,80,660.43,18,56.96,3.2,NA,20,3.07,17.05,1.88,1.91,1.33,1.27,0.2,0.23,0.57,0.55,0,0.25
4/17/2005,688,0.862,15.2,73.27,39.06,NA,23.9,74,631.77,19,55.99,3.3,NA,20,3.12,17.35,1.83,1.88,1.27,1.33,0.23,0.2,0.57,0.57,0,0.363333333
4/18/2005,756,0.879,15.4,79.17,42.44,NA,23.88,70,634.7,21,59.66,3.4,NA,20,3.13,17.95,1.93,1.83,1.29,1.27,0.24,0.23,0.57,0.57,0,0.313333333
4/19/2005,729,0.87,16.1,83.57,48.96,NA,23.81,71,659.82,10,60.22,3.5,NA,20,3.05,17.95,1.89,1.93,1.36,1.29,0.21,0.24,0.57,0.57,0.003333333,0.36
4/20/2005,694,0.862,16.2,83.97,49.01,NA,24.22,73,639.24,5.9,55.85,3.6,NA,19,3.03,17.8,1.84,1.89,1.35,1.36,0.18,0.21,0.55,0.57,0,0.31
4/21/2005,811,0.862,15.3,83.68,48.87,NA,24.02,78,635.61,9.5,51.11,3.7,NA,19,3.01,16.65,2,1.84,1.38,1.35,0.16,0.18,0.55,0.55,0,0.286666667
4/22/2005,863,0.867,14.4,79.85,48.91,NA,23.98,76,715.99,6.7,51.11,3.8,NA,18,3.05,15.4,2.08,2,1.47,1.38,0.21,0.16,0.53,0.55,0,0.29
4/23/2005,827,0.871,14.8,74.78,48.86,NA,23.77,74,724.93,6.7,54.14,3.9,NA,18,3.08,16.4,2.03,2.08,1.43,1.47,0.2,0.21,0.53,0.53,0.196666667,0.106666667
4/24/2005,786,0.883,12.5,74.92,48.95,NA,23.73,79,732.19,6.2,54.73,4,NA,18,3.02,10.8,1.98,2.03,1.41,1.43,0.18,0.2,0.53,0.53,0.16,0.18
4/25/2005,818,0.884,11.1,75.54,48.95,NA,23.68,81,740.18,13,61.45,4,NA,18,3.04,13.6,2.02,1.98,1.45,1.41,0.25,0.18,0.53,0.53,0,0.226666667
4/26/2005,1030,0.889,12.5,131.89,48.96,NA,23.71,77,745.34,17,63.33,4.1,NA,19,3.09,14,2.3,2.02,1.53,1.45,0.26,0.25,0.55,0.53,0,0.273333333
4/27/2005,871,0.874,14.5,217.14,48.85,NA,23.6,75,740.45,16,67.19,4.2,NA,19,3.12,16.15,2.1,2.3,1.45,1.53,0.51,0.26,0.55,0.55,0.006666667,0.096666667
4/28/2005,835,0.901,12.3,174.88,49.03,NA,23.65,74,709.76,21,72.8,4.3,NA,22,2.64,9.95,2.05,2.1,1.3,1.45,0.3,0.51,0.6,0.55,0.02,0.083333333
4/29/2005,871,0.909,9.54,174.61,48.94,NA,23.65,78,747.23,32,64.87,5.3,NA,19,2.92,9.35,2.09,2.05,1.28,1.3,0.36,0.3,0.55,0.6,0.023333333,0.24
4/30/2005,907,0.912,10.9,173.99,49.51,NA,24.25,90,760.84,37,64.87,6.8,NA,21,2.9,14.7,2.15,2.09,1.34,1.28,0.5,0.36,0.59,0.55,0.016666667,0.056666667
5/1/2005,749,0.927,10.5,173.62,51.05,NA,26.37,98,764.01,22,79.82,7,NA,24,2.49,10.25,1.92,2.15,1.32,1.34,0.6,0.5,0.64,0.59,0,0.11
5/2/2005,622,0.964,10.1,168.54,51.04,NA,26.44,94,634.5,37,80.84,5.2,NA,30,2.17,10.95,1.73,1.92,1.04,1.32,0.42,0.6,0.72,0.64,0,0.19
5/3/2005,714,0.938,12.2,90.19,51.15,NA,26.41,96,627.8,31,76.16,4.7,NA,23,2.68,14.45,1.87,1.73,1.2,1.04,0.35,0.42,0.62,0.72,0.006666667,0.23
5/4/2005,594,0.935,15.4,63.73,48.22,NA,26.27,91,656.41,16,74.16,4.4,NA,21,2.97,16.8,1.69,1.87,1.27,1.2,0.31,0.35,0.59,0.62,0,0.263333333
5/5/2005,498,0.959,17.1,64.64,51.03,NA,26.36,77,538.05,8.3,67.05,4.9,NA,20,3.1,17.85,1.53,1.69,1.1,1.27,0.24,0.31,0.57,0.59,0.01,0.363333333
5/6/2005,347,1,17.4,64.79,50.85,NA,26.27,69,455.68,12,60.64,5.5,NA,20,3.11,19.4,1.26,1.53,0.98,1.1,0.26,0.24,0.57,0.57,0,0.39
5/7/2005,276,1.03,16.6,26.96,41.23,NA,20.99,66,371.86,21,61.54,5,NA,21,3.07,17.85,1.12,1.26,0.85,0.98,0.25,0.26,0.59,0.57,0.003333333,0.273333333
5/8/2005,347,0.964,17.2,0,51.14,NA,26.32,75,480.04,19,59.57,4.3,NA,20,3.06,17.2,1.26,1.12,1.09,0.85,0.22,0.25,0.57,0.59,0,0.313333333
5/9/2005,496,0.9,18.2,127.64,51.09,NA,26.19,71,451.84,14,57.51,4,NA,20,3.07,19.5,1.53,1.26,0.99,1.09,0.21,0.22,0.57,0.57,0.006666667,0.496666667
5/10/2005,398,0.904,19.2,320.99,50.97,NA,26.03,67,413.8,5.3,52.74,3.8,NA,19,3.05,19.15,1.35,1.53,0.96,0.99,0.2,0.21,0.55,0.57,0,0.403333333
5/11/2005,448,0.94,18.7,317.28,51.09,NA,26.19,66,396.38,7.3,54.47,3.6,NA,19,3.05,20.25,1.44,1.35,0.92,0.96,0.53,0.2,0.55,0.55,0.003333333,0.303333333
5/12/2005,570,0.869,16.8,320.01,51.04,NA,26.31,66,408.07,6.6,52.35,3.5,NA,25,2.41,17.9,1.66,1.44,1.08,0.92,0.66,0.53,0.65,0.55,0.006666667,0.246666667
5/13/2005,619,0.837,17,320.02,51.04,NA,26.17,67,463.91,4.2,56.78,3.7,NA,33,2.15,18.15,1.74,1.66,1.14,1.08,0.79,0.66,0.76,0.65,0.11,0.233333333
5/14/2005,593,0.827,17.2,320,51.06,NA,26.08,68,458.18,2.6,57.61,3.3,NA,45,1.79,17,1.7,1.74,1.19,1.14,0.99,0.79,0.9,0.76,0,0.25
5/15/2005,625,0.832,18.1,319.62,51.11,NA,25.92,69,423.31,4,64.05,4.6,NA,63,1.59,18.75,1.75,1.7,1.12,1.19,1.16,0.99,1.06,0.9,0,0.343333333
5/16/2005,703,0.851,19.6,345.68,51.12,NA,25.96,66,465.02,4.5,67.58,12,NA,81,1.49,20.25,1.87,1.75,1.29,1.12,1.24,1.16,1.19,1.06,0,0.426666667
5/17/2005,517,0.867,18.7,363.79,51.03,NA,25.97,66,501,2.1,68.88,12,NA,96,1.42,19.7,1.54,1.87,1.15,1.29,1.12,1.24,1.28,1.19,0,0.293333333
5/18/2005,429,0.893,18.2,225.81,50.97,NA,25.89,64,498.5,3.9,66.64,5.4,NA,73,1.59,19.45,1.33,1.54,0.96,1.15,0.61,1.12,1.14,1.28,0,0.31
5/19/2005,373,0.896,20.4,69.97,51.09,NA,26.3,64,497.84,3.8,62.28,3.8,NA,43,1.9,21.3,1.22,1.33,1.12,0.96,0.59,0.61,0.88,1.14,0,0.403333333
5/20/2005,667,0.815,22,0,51.15,NA,26.25,61,494.86,3.6,63.33,3.3,NA,36,2.16,21.55,1.7,1.22,1.25,1.12,0.66,0.59,0.8,0.88,0,0.43
5/21/2005,920,0.761,21.8,0,51.04,NA,26.05,66,493.25,4.5,64.92,3,NA,35,2.02,22.1,2.06,1.7,1.41,1.25,1.02,0.66,0.79,0.8,0.003333333,0.223333333
5/22/2005,1290,0.711,21.8,0,51.07,NA,25.89,61,493.5,5.2,68.21,2.8,NA,60,1.59,22.05,2.51,2.06,1.69,1.41,1.8,1.02,1.04,0.79,0.016666667,0.266666667
5/23/2005,1750,0.668,22.3,13.41,51.11,NA,26.1,63,605.49,6.7,72.98,4.4,NA,180,1.14,24.4,2.98,2.51,2.12,1.69,2.59,1.8,1.66,1.04,0.073333333,0.413333333
5/24/2005,2030,0.646,21.6,157.76,51.02,NA,26.01,68,760.69,8.9,73.59,12,NA,434,0.98,24.15,3.24,2.98,2.27,2.12,2.79,2.59,2.48,1.66,0,0.176666667
5/25/2005,2300,0.625,18.9,186.46,51.03,NA,26.34,75,762.04,3.5,94.63,11,NA,537,0.913,20.85,3.47,3.24,2.5,2.27,3.21,2.79,2.74,2.48,0,0.22
5/26/2005,1910,0.637,16.4,583.73,50.93,NA,26.11,72,758.04,11,109.36,5,NA,836,0.84,19.2,3.11,3.47,2.28,2.5,3.38,3.21,3.37,2.74,0,0.263333333
5/27/2005,1940,0.643,17,460.34,51.1,NA,26.04,74,762.82,13,116.55,3.7,NA,702,0.979,19.3,3.12,3.11,2.2,2.28,2.77,3.38,3.09,3.37,0.05,0.313333333
5/28/2005,2180,0.641,18.3,516.18,51.03,NA,26,79,761.03,13,118.64,3.3,NA,698,0.977,20.2,3.33,3.12,2.14,2.2,3.02,2.77,3.09,3.09,0.1,0.16
5/29/2005,2300,0.648,17.8,607.72,44.76,NA,20.3,75,762.34,30,115.48,10,NA,644,0.932,18.8,3.43,3.33,2.12,2.14,2.79,3.02,2.98,3.09,0.05,0.093333333
5/30/2005,2290,0.669,15,635.53,25.16,NA,0,84,759.38,36,116.76,13,NA,683,0.9,16.8,3.41,3.43,2.1,2.12,2.9,2.79,3.06,2.98,0.04,0.256666667
5/31/2005,2290,0.677,15.7,704.88,25.17,NA,0,83,878.86,30,117.17,8.8,NA,715,0.928,18.05,3.4,3.41,2.06,2.1,2.61,2.9,3.12,3.06,0,0.363333333
6/1/2005,1920,0.672,18.3,668.16,25.16,NA,0,80,928.84,37,110.54,10,NA,500,1.04,20.2,3.05,3.4,1.93,2.06,2.08,2.61,2.66,3.12,0,0.333333333
6/2/2005,1050,0.708,19.9,563.4,31.05,NA,5.73,76,877.17,30,107.21,14,NA,356,1.11,21.25,2.08,3.05,1.47,1.93,1.27,2.08,2.27,2.66,0.123333333,0.213333333
6/3/2005,604,0.762,19.5,479.61,51.56,NA,27.02,71,768.02,12,99.47,8.7,NA,169,1.48,19.65,1.45,2.08,1.41,1.47,0.8,1.27,1.62,2.27,0,0.266666667
6/4/2005,458,0.796,18.4,248.51,51.55,NA,26.94,83,638.76,27,100.45,5.4,NA,118,1.76,19.45,1.19,1.45,1.4,1.41,1.03,0.8,1.4,1.62,0,0.33
6/5/2005,280,0.916,18.7,157.77,51.63,NA,26.93,84,730.89,35,102.19,6.2,NA,111,1.7,20.3,0.84,1.19,1.45,1.4,1,1.03,1.37,1.4,0,0.546666667
6/6/2005,430,0.843,20.3,0,51.62,NA,26.77,81,638.78,37,100.92,13,NA,99,1.78,21.8,1.12,0.84,1.37,1.45,0.92,1,1.3,1.37,0,0.506666667
6/7/2005,228,NA,20,0,51.59,NA,26.86,74,651.59,33,101.01,12,NA,89,1.81,21.95,0.77,1.12,1.37,1.37,0.89,0.92,1.24,1.3,0,0.446666667
6/8/2005,841,0.811,19.4,0,51.71,NA,26.89,69,671.19,26,66.66,5.6,NA,90,1.79,20.15,1.58,0.77,1.63,1.37,0.92,0.89,1.25,1.24,0,0.4
6/9/2005,1380,0.767,19.8,0,51.68,NA,26.86,66,759.42,11,53.52,4.1,NA,123,1.68,21.55,2.23,1.58,1.69,1.63,1.26,0.92,1.43,1.25,0.17,0.236666667
6/10/2005,1500,0.737,19.2,0,51.61,NA,26.84,63,762.52,6.4,51.99,3.6,NA,136,1.54,21.3,2.37,2.23,1.87,1.69,1.43,1.26,1.49,1.43,0.13,0.3
6/11/2005,1530,0.747,19.7,0,51.66,NA,26.68,63,639.74,6.4,53.41,4.7,NA,202,1.27,20.75,2.4,2.37,1.85,1.87,1.99,1.43,1.74,1.49,0.22,0.29
6/12/2005,1680,0.519,20.3,0,51.59,NA,26.78,72,577.61,6.9,54.44,12,NA,385,1.08,21.4,2.55,2.4,1.97,1.85,2.54,1.99,2.35,1.74,0.006666667,0.373333333
6/13/2005,1740,NA,19.3,0,51.55,NA,26.7,66,636.21,8.4,50.18,13,NA,563,0.99,21.15,2.61,2.55,2,1.97,2.56,2.54,2.8,2.35,0,0.34
6/14/2005,1780,NA,19.7,0,51.57,NA,26.81,63,728.42,7.1,48.67,9.2,NA,561,1,21.65,2.65,2.61,2.03,2,2.4,2.56,2.8,2.8,0.146666667,0.303333333
6/15/2005,1540,NA,20.3,0,51.6,NA,26.71,63,757.76,8.7,61.01,5.5,NA,513,1.03,22.35,2.4,2.65,1.94,2.03,2.3,2.4,2.69,2.8,0.006666667,0.383333333
6/16/2005,1060,NA,21.7,0,51.65,NA,26.83,66,714.48,12,79.51,4,NA,400,NA,NA,1.86,2.4,1.64,1.94,1.83,2.3,2.39,2.69,0,0.42
6/17/2005,1110,0.784,22.5,0,51.66,NA,26.75,65,660.3,10,67.06,4.9,NA,311,NA,NA,1.92,1.86,1.67,1.64,1.75,1.83,2.14,2.39,0.006666667,0.496666667
6/18/2005,1220,0.744,23.3,0,51.66,NA,26.8,65,558.68,9.8,53.36,11,NA,315,1.39,25.05,2.05,1.92,1.54,1.67,1.89,1.75,2.15,2.14,0,0.423333333
6/19/2005,1300,0.718,24.1,0,51.61,NA,26.85,66,539.64,5,51.34,11,NA,354,1.23,26.15,2.15,2.05,1.57,1.54,1.83,1.89,2.26,2.15,0,0.396666667
6/20/2005,1390,0.694,24.9,0,51.62,NA,26.82,64,576.25,5.1,51.58,4.7,NA,332,1.18,27.05,2.25,2.15,1.64,1.57,1.83,1.83,2.2,2.26,0.23,0.393333333
6/21/2005,1720,0.652,24.2,0,51.57,NA,26.74,64,619.73,5.3,51.78,3.3,NA,313,1.17,27.15,2.58,2.25,1.75,1.64,1.91,1.83,2.14,2.2,0,0.41
6/22/2005,2130,0.58,22.9,112.86,51.57,NA,26.85,67,751.18,7.8,52.46,2.9,NA,338,1.12,26.35,2.98,2.58,2.21,1.75,2.58,1.91,2.22,2.14,0.01,0.42
6/23/2005,1690,0.607,22.9,155.03,51.61,NA,26.79,71,765.43,3.5,94.38,4,NA,526,1.01,25.6,2.55,2.98,1.91,2.21,2.28,2.58,2.72,2.22,0,0.37
6/24/2005,1170,0.64,23.8,154.81,51.53,NA,26.55,72,639.25,7.3,122.58,9.6,NA,324,1.12,26.1,1.97,2.55,1.39,1.91,1.61,2.28,2.18,2.72,0.006666667,0.283333333
6/25/2005,1870,0.619,22.4,0,51.56,NA,26.78,64,644.18,5,76.14,6.2,NA,206,1.3,25.45,2.73,1.97,1.98,1.39,2.09,1.61,1.75,2.18,0.083333333,0.503333333
6/26/2005,1520,0.657,21.1,0,51.58,NA,26.73,78,765.21,6,59.71,5.1,NA,406,0.994,23.6,2.39,2.73,1.84,1.98,2.07,2.09,2.4,1.75,0,0.436666667
6/27/2005,1410,0.668,21.8,0,51.62,NA,26.75,78,765.42,5.9,59.32,12,NA,321,1.09,23.9,2.27,2.39,1.78,1.84,1.75,2.07,2.17,2.4,0,0.416666667
6/28/2005,1260,0.68,22.2,0,51.65,NA,26.79,62,656.45,3.2,68.58,12,NA,258,1.15,24.35,2.1,2.27,1.62,1.78,1.61,1.75,1.96,2.17,0,0.42
6/29/2005,1390,0.664,22.5,0,51.66,NA,26.74,61,525.15,5,73,8.1,NA,235,1.2,25.3,2.25,2.1,1.6,1.62,1.87,1.61,1.87,1.96,0,0.39
6/30/2005,1630,0.614,23,76.06,51.48,NA,26.73,59,550.04,6.6,73.91,3.6,NA,274,1.13,25.15,2.5,2.25,1.82,1.6,2.21,1.87,2.02,1.87,0.3,0.373333333
7/1/2005,1680,0.594,22.9,163.9,50.99,NA,26.52,61,533.72,7.1,75.07,2.9,NA,405,1.03,25.25,2.55,2.5,1.83,1.82,2.51,2.21,2.4,2.02,0.01,0.376666667
7/2/2005,1900,0.569,22.9,162.23,51.06,NA,26.33,63,730.28,12,75.93,2.6,NA,504,1.26,25.6,2.76,2.55,2.07,1.83,2.46,2.51,2.67,2.4,0.043333333,0.41
7/3/2005,2010,0.564,22.5,161,51.04,NA,26.18,64,807,15,75.57,2.3,NA,432,1.01,25.9,2.87,2.76,2.17,2.07,2.38,2.46,2.47,2.67,0,0.396666667
7/4/2005,1790,0.552,22,161.05,50.91,NA,25.98,67,823.13,9.3,75.19,4.3,NA,431,1,24.85,2.66,2.87,2.18,2.17,2.57,2.38,2.47,2.47,0.34,0.356666667
7/5/2005,1810,0.577,22.3,160.66,51.05,NA,26.25,65,624.63,6.4,75.03,12,NA,479,1.02,24.1,2.67,2.66,1.94,2.18,2.49,2.57,2.6,2.47,0,0.36
7/6/2005,2090,0.593,22.1,161.28,51.08,NA,26.54,67,619.23,8.1,74.76,13,NA,496,1.06,23.25,2.94,2.67,1.98,1.94,2.55,2.49,2.65,2.6,0,0.42
7/7/2005,1740,0.635,24.2,174.97,51.02,NA,26.44,61,487.21,8.7,74.84,4.5,NA,514,NA,24.75,2.61,2.94,1.76,1.98,2.42,2.55,2.69,2.65,0.003333333,0.386666667
