date,q.arkrocco,h.arkrocco,p.arkrocco
6/20/2010,667,2.78,3.14
6/21/2010,860,2.86,3.14
6/22/2010,829,2.6,3.14
6/23/2010,1100,2.88,3.14
6/24/2010,1330,3.07,3.14
6/25/2010,1280,3.04,3.14
6/26/2010,1250,3.01,3.14
6/27/2010,1240,3,3.2
6/28/2010,1080,2.86,3.47
6/29/2010,822,2.59,3.47
6/30/2010,769,2.54,3.47
7/1/2010,667,2.43,3.47
7/2/2010,553,2.28,3.47
7/3/2010,614,2.37,3.47
7/4/2010,600,2.34,3.48
7/5/2010,657,2.42,3.55
7/6/2010,622,2.38,3.55
7/7/2010,630,2.38,3.56
7/8/2010,628,2.38,3.91
7/9/2010,612,2.37,4.1
7/10/2010,747,2.51,4.1
7/11/2010,690,2.45,4.11
7/12/2010,574,2.31,4.44
7/13/2010,450,2.12,4.44
7/14/2010,300,1.88,4.44
7/15/2010,251,1.79,4.44
7/16/2010,215,1.7,4.44
7/17/2010,188,1.59,4.44
7/18/2010,161,1.52,4.5
7/19/2010,148,1.49,4.69
7/20/2010,139,1.5,4.99
7/21/2010,214,1.69,6.18
7/22/2010,355,1.93,6.19
7/23/2010,521,2.2,6.27
7/24/2010,205,1.66,6.27
7/25/2010,205,1.66,6.3
7/26/2010,264,1.8,6.34
7/27/2010,269,1.81,6.34
7/28/2010,254,1.78,6.34
7/29/2010,277,1.84,6.34
7/30/2010,267,1.86,6.34
7/31/2010,259,1.84,6.81
8/1/2010,702,2.47,6.96
8/2/2010,510,2.24,7
8/3/2010,572,2.34,7.37
8/4/2010,1130,2.91,7.62
8/5/2010,1650,3.36,8.58
8/6/2010,1300,3.05,8.58
8/7/2010,866,2.67,8.58
8/8/2010,1130,2.92,8.6
8/9/2010,842,2.65,8.88
8/10/2010,649,2.42,8.89
8/11/2010,1020,2.77,8.89
8/12/2010,849,2.43,8.89
8/13/2010,758,2.33,8.9
8/14/2010,714,2.29,8.9
8/15/2010,662,2.23,8.9
8/16/2010,656,2.22,8.92
8/17/2010,759,2.33,8.98
8/18/2010,635,2.2,8.98
8/19/2010,404,1.86,8.98
8/20/2010,393,1.84,8.98
8/21/2010,376,1.81,8.98
8/22/2010,388,1.83,8.98
8/23/2010,266,1.69,8.98
8/24/2010,85.8,1.62,8.98
8/25/2010,80.4,1.6,8.98
8/26/2010,146,1.81,8.98
8/27/2010,104,1.69,8.98
8/28/2010,81.3,1.6,8.98
8/29/2010,74.4,1.57,8.98
8/30/2010,79.4,1.59,8.98
8/31/2010,72.5,1.57,8.98
9/1/2010,75.4,1.58,8.98
9/2/2010,90.3,1.62,8.98
9/3/2010,95,1.59,8.98
9/4/2010,88.8,1.57,8.98
9/5/2010,90.9,1.58,8.98
9/6/2010,81,1.54,8.98
9/7/2010,79.6,1.53,8.98
9/8/2010,78.4,1.53,8.99
9/9/2010,102,1.62,9
9/10/2010,112,1.65,9
9/11/2010,100,1.61,9
9/12/2010,85.1,1.56,9
9/13/2010,80.5,1.54,9
9/14/2010,78.1,1.53,9
9/15/2010,75.4,1.52,9
9/16/2010,88.2,1.57,9
9/17/2010,112,1.65,9
9/18/2010,156,1.78,9
9/19/2010,240,1.99,9
9/20/2010,246,2,9
9/21/2010,258,2.01,9.01
9/22/2010,410,2.1,9.04
9/23/2010,488,2.22,9.14
9/24/2010,419,2.11,9.14
9/25/2010,398,2.08,9.14
9/26/2010,378,2.05,9.14
9/27/2010,318,1.94,9.14
9/28/2010,178,1.66,9.14
9/29/2010,150,1.59,9.14
9/30/2010,149,1.58,9.14
10/1/2010,133,1.56,9.14
10/2/2010,116,1.6,9.14
10/3/2010,113,1.59,9.14
10/4/2010,102,1.55,9.14
10/5/2010,106,1.56,9.14
10/6/2010,107,1.57,9.14
10/7/2010,94.8,1.52,9.14
10/8/2010,81.1,1.47,9.14
10/9/2010,91.6,1.51,9.14
10/10/2010,103,1.55,9.14
10/11/2010,106,1.56,9.14
10/12/2010,111,1.59,9.14
10/13/2010,114,1.61,9.14
10/14/2010,123,1.64,9.14
10/15/2010,119,1.63,9.14
10/16/2010,120,1.63,9.14
10/17/2010,135,1.67,9.14
10/18/2010,148,1.71,9.14
10/19/2010,152,1.72,9.14
10/20/2010,134,1.67,9.14
10/21/2010,121,1.63,9.14
10/22/2010,105,1.58,9.14
10/23/2010,113,1.61,9.14
10/24/2010,110,1.6,9.14
10/25/2010,115,1.61,9.16
10/26/2010,117,1.63,9.18
10/27/2010,110,1.62,9.18
10/28/2010,112,1.62,9.18
10/29/2010,108,1.61,9.18
10/30/2010,116,1.64,9.18
10/31/2010,115,1.63,9.18
11/1/2010,105,1.6,9.18
11/2/2010,112,1.62,9.18
11/3/2010,120,1.65,9.18
11/4/2010,123,1.66,9.18
11/5/2010,120,1.65,9.18
11/6/2010,104,1.6,9.18
11/7/2010,95.2,1.56,9.18
11/8/2010,91.5,1.55,9.18
11/9/2010,94.8,1.56,9.18
11/10/2010,83.3,1.52,9.18
11/11/2010,87.2,1.54,9.18
11/12/2010,97.9,1.57,9.18
11/13/2010,89.8,1.55,9.18
11/14/2010,88.9,1.54,9.18
11/15/2010,83.2,1.53,9.18
11/16/2010,57.7,1.43,9.18
11/17/2010,45.8,1.36,9.18
11/18/2010,43.3,1.35,9.18
11/19/2010,40.2,1.33,9.18
11/20/2010,37.7,1.31,9.18
11/21/2010,36.2,1.3,9.18
11/22/2010,34.7,1.29,4.78
11/23/2010,35.2,1.29,0
11/24/2010,33.8,1.29,0
11/25/2010,33.8,1.28,0
11/26/2010,44.6,1.35,0
11/27/2010,33.5,1.28,0
11/28/2010,32.4,1.28,0
11/29/2010,34.4,1.29,0.03
11/30/2010,33.5,1.28,0.03
12/1/2010,34.4,1.29,0.03
12/2/2010,34,1.29,0.03
12/3/2010,30,1.28,0.03
12/4/2010,24.3,1.26,0.03
12/5/2010,24.3,1.26,0.03
12/6/2010,24.1,1.26,0.03
12/7/2010,23.2,1.26,0.03
12/8/2010,23.4,1.26,0.03
12/9/2010,23.3,1.26,0.03
12/10/2010,22.4,1.25,0.03
12/11/2010,22.9,1.25,0.03
12/12/2010,35.5,1.35,0.03
12/13/2010,33.6,1.33,0.03
12/14/2010,30.1,1.31,0.03
12/15/2010,30.7,1.32,0.03
12/16/2010,34.1,1.32,0.03
12/17/2010,37.9,1.33,0.03
12/18/2010,38.3,1.33,0.05
12/19/2010,38.7,1.34,0.07
12/20/2010,38,1.33,0.07
12/21/2010,37,1.33,0.07
12/22/2010,37.2,1.33,0.07
12/23/2010,37,1.33,0.07
12/24/2010,35.7,1.32,0.07
12/25/2010,36.9,1.33,0.07
12/26/2010,38.7,1.34,0.07
12/27/2010,37.8,1.33,0.07
12/28/2010,36.5,1.32,0.07
12/29/2010,38.9,1.34,0.07
12/30/2010,36.3,1.33,0.09
12/31/2010,20.7,1.19,0.13
1/1/2011,44,1.39,0.14
1/2/2011,65.3,1.47,0.14
1/3/2011,33.8,1.33,0.14
1/4/2011,32.4,1.31,0.14
1/5/2011,32.8,1.32,0.14
1/6/2011,34.1,1.32,0.14
1/7/2011,34.4,1.33,0.14
1/8/2011,32.7,1.32,0.14
1/9/2011,32.3,1.32,0.14
1/10/2011,27.3,1.26,0.14
1/11/2011,32.5,1.31,0.15
1/12/2011,38.1,1.35,0.16
1/13/2011,30.9,1.3,0.16
1/14/2011,34.8,1.33,0.16
1/15/2011,29.5,1.3,0.16
1/16/2011,25.7,1.27,0.16
1/17/2011,23.7,1.25,0.16
1/18/2011,22.7,1.24,0.16
1/19/2011,22.4,1.24,0.16
1/20/2011,23.6,1.24,0.17
1/21/2011,23.7,1.25,0.17
1/22/2011,21.6,1.23,0.17
1/23/2011,21,1.23,0.17
1/24/2011,20.3,1.22,0.17
1/25/2011,21.1,1.21,0.17
1/26/2011,22.5,1.21,0.18
1/27/2011,21.1,1.2,0.18
1/28/2011,21.5,1.2,0.18
1/29/2011,21.5,1.2,0.18
1/30/2011,22.9,1.21,0.18
1/31/2011,20.8,1.19,0.18
2/1/2011,20.9,1.17,0.18
2/2/2011,67.7,1.48,0.18
2/3/2011,62.6,1.44,0.18
2/4/2011,30.8,1.27,0.19
2/5/2011,32.4,1.29,0.2
2/6/2011,30,1.27,0.24
2/7/2011,26.1,1.23,0.24
2/8/2011,12.6,1.1,0.24
2/9/2011,41.8,1.33,0.24
2/10/2011,56,1.38,0.25
2/11/2011,24.9,1.23,0.25
2/12/2011,27.3,1.25,0.25
2/13/2011,30,1.27,0.25
2/14/2011,27.4,1.25,0.25
2/15/2011,21.7,1.2,0.25
2/16/2011,17.8,1.18,0.25
2/17/2011,13.9,1.16,0.25
2/18/2011,14.2,1.17,0.25
2/19/2011,14.1,1.17,0.25
2/20/2011,12.6,1.15,0.26
2/21/2011,14.3,1.17,0.26
2/22/2011,15.5,1.18,0.26
2/23/2011,15.2,1.18,0.26
2/24/2011,15.3,1.18,0.26
2/25/2011,16.4,1.19,0.26
2/26/2011,16.8,1.2,0.26
2/27/2011,15.7,1.19,0.26
2/28/2011,15.9,1.19,0.26
3/1/2011,24.9,1.26,0.26
3/2/2011,48.9,1.43,0.26
3/3/2011,48.9,1.43,0.26
3/4/2011,46.1,1.41,0.31
3/5/2011,44.5,1.4,0.36
3/6/2011,49,1.43,0.36
3/7/2011,51.8,1.44,0.36
3/8/2011,53.3,1.45,0.44
3/9/2011,62.9,1.45,0.51
3/10/2011,84.7,1.46,0.51
3/11/2011,103,1.52,0.51
3/12/2011,106,1.53,0.51
3/13/2011,105,1.53,0.51
3/14/2011,108,1.54,0.25
3/15/2011,105,1.53,0
3/16/2011,129,1.6,0
3/17/2011,170,1.64,0
3/18/2011,188,1.65,0
3/19/2011,175,1.62,0
3/20/2011,152,1.55,0
3/21/2011,143,1.53,0
3/22/2011,153,1.56,0
3/23/2011,177,1.62,0
3/24/2011,228,1.74,0
3/25/2011,246,1.78,0
3/26/2011,242,1.77,0
3/27/2011,258,1.81,0.01
3/28/2011,300,1.89,0.01
3/29/2011,272,1.86,0.08
3/30/2011,247,1.87,0.12
3/31/2011,219,1.81,0.12
4/1/2011,216,1.8,0.12
4/2/2011,220,1.81,0.12
4/3/2011,213,1.79,0.12
4/4/2011,223,1.81,0.15
4/5/2011,282,1.93,0.16
4/6/2011,362,2.06,0.16
4/7/2011,400,2.12,0.16
4/8/2011,395,2.1,0.16
4/9/2011,484,2.24,0.16
4/10/2011,473,2.23,0.16
4/11/2011,418,2.14,0.16
4/12/2011,416,2.14,0.16
4/13/2011,395,2.1,0.16
4/14/2011,402,2.12,0.16
4/15/2011,403,2.12,0.16
4/16/2011,385,2.09,0.16
4/17/2011,275,1.91,0.16
4/18/2011,261,1.89,0.16
4/19/2011,269,1.9,0.17
4/20/2011,263,1.89,0.17
4/21/2011,273,1.92,0.17
4/22/2011,243,1.87,0.17
4/23/2011,246,1.87,0.17
4/24/2011,264,1.91,0.17
4/25/2011,269,1.92,0.17
4/26/2011,255,1.89,0.32
4/27/2011,270,1.93,0.54
4/28/2011,250,1.88,0.54
4/29/2011,285,1.95,0.54
4/30/2011,243,1.87,0.54
5/1/2011,219,1.81,0.54
5/2/2011,220,1.82,0.54
5/3/2011,225,1.83,0.54
5/4/2011,316,1.98,0.24
5/5/2011,532,2.33,0
5/6/2011,545,2.35,0
5/7/2011,550,2.36,0
5/8/2011,444,2.19,0
5/9/2011,206,1.79,0
5/10/2011,160,1.71,0
5/11/2011,91.3,1.55,0
5/12/2011,77.8,1.51,0.07
5/13/2011,105,1.58,0.07
5/14/2011,139,1.67,0.07
5/15/2011,123,1.63,0.09
5/16/2011,118,1.62,0.09
5/17/2011,110,1.61,0.09
5/18/2011,115,1.62,0.11
5/19/2011,135,1.66,0.3
5/20/2011,176,1.74,0.3
5/21/2011,340,2.02,0.3
5/22/2011,-495.1,2.09,0.3
5/23/2011,233,2.06,0.3
5/24/2011,325,2,0.3
5/25/2011,324,2,0.3
5/26/2011,360,2.04,0.3
5/27/2011,350,2.03,0.3
5/28/2011,359,2.04,0.3
5/29/2011,374,2.06,0.3
5/30/2011,329,2,0.3
5/31/2011,410,2.11,0.3
6/1/2011,841,2.56,0.46
6/2/2011,1130,2.93,0.85
6/3/2011,1110,3.06,0.85
6/4/2011,1010,2.97,0.85
6/5/2011,1230,3.16,0.85
6/6/2011,1500,3.38,0.85
6/7/2011,1520,3.4,0.85
6/8/2011,1640,3.49,0.85
6/9/2011,1300,3.22,0.85
6/10/2011,1420,3.32,0.85
6/11/2011,1370,3.27,0.85
6/12/2011,1400,3.31,0.85
6/13/2011,1490,3.38,0.85
6/14/2011,1480,3.37,0.85
6/15/2011,1620,3.49,0.85
6/16/2011,1630,3.53,0.85
6/17/2011,1580,3.52,0.85
6/18/2011,1560,3.51,0.85
6/19/2011,1570,3.52,0.85
6/20/2011,1710,3.61,1.36
6/21/2011,1600,3.5,1.63
6/22/2011,1000,3.03,1.63
6/23/2011,1120,3.14,1.63
6/24/2011,1270,3.26,1.63
6/25/2011,1490,3.45,1.63
6/26/2011,1390,3.37,1.63
6/27/2011,1340,3.32,1.63
6/28/2011,1240,3.23,1.63
6/29/2011,1190,3.15,1.63
6/30/2011,1220,3.17,1.63
7/1/2011,1210,3.17,1.63
7/2/2011,1400,3.32,1.63
7/3/2011,1510,3.41,1.64
7/4/2011,1530,3.43,1.64
7/5/2011,1500,3.41,1.64
7/6/2011,1440,3.36,1.64
7/7/2011,1540,3.44,1.72
7/8/2011,1520,3.42,2
7/9/2011,1350,3.28,2
7/10/2011,1370,3.3,2.04
7/11/2011,1210,3.17,2.15
7/12/2011,1290,3.22,2.15
7/13/2011,1300,3.18,0.98
7/14/2011,1300,3.18,0.01
7/15/2011,1240,3.13,0.01
7/16/2011,1450,3.31,0.01
7/17/2011,1660,3.48,0.01
7/18/2011,1680,3.49,0.01
7/19/2011,1420,3.28,0.01
7/20/2011,1270,3.15,0.02
7/21/2011,1240,3.13,0.15
7/22/2011,1270,3.16,0.42
7/23/2011,1320,3.2,0.42
7/24/2011,1470,3.32,0.42
7/25/2011,1270,3.18,0.42
7/26/2011,930,2.9,0.42
7/27/2011,834,2.8,0.43
7/28/2011,733,2.69,0.44
7/29/2011,575,2.5,0.44
7/30/2011,539,2.45,0.44
7/31/2011,663,2.61,0.44
8/1/2011,642,2.59,0.45
8/2/2011,667,2.62,0.58
8/3/2011,725,2.68,1.09
8/4/2011,1720,3.54,1.09
8/5/2011,852,2.82,1.09
8/6/2011,624,2.56,1.09
8/7/2011,539,2.45,1.09
8/8/2011,418,2.26,1.09
8/9/2011,286,2.05,1.09
8/10/2011,220,1.92,1.09
8/11/2011,354,2.09,1.16
8/12/2011,297,1.93,1.45
8/13/2011,213,1.77,1.45
8/14/2011,206,1.75,1.45
8/15/2011,246,1.84,1.45
8/16/2011,254,1.86,1.45
8/17/2011,284,1.92,1.49
8/18/2011,595,2.38,1.51
8/19/2011,457,2.19,1.51
8/20/2011,412,2.12,1.51
8/21/2011,295,1.94,1.51
8/22/2011,264,1.88,1.51
8/23/2011,282,1.92,1.52
8/24/2011,296,1.94,1.52
8/25/2011,256,1.85,1.52
8/26/2011,307,1.92,1.52
8/27/2011,353,2,1.52
8/28/2011,352,2,1.52
8/29/2011,299,1.91,1.56
8/30/2011,344,1.98,1.56
8/31/2011,360,2.01,1.56
9/1/2011,328,1.96,1.56
9/2/2011,374,2.03,1.56
9/3/2011,346,1.99,1.56
9/4/2011,350,1.99,1.56
9/5/2011,393,2.06,1.56
9/6/2011,474,2.18,1.56
9/7/2011,530,2.26,1.56
9/8/2011,483,2.18,1.56
9/9/2011,427,2.09,1.56
9/10/2011,429,2.1,1.56
9/11/2011,343,1.96,1.56
9/12/2011,277,1.86,1.56
9/13/2011,282,1.86,1.56
9/14/2011,269,1.84,1.68
9/15/2011,270,1.84,1.95
9/16/2011,692,2.26,1.95
9/17/2011,1990,3.52,1.95
9/18/2011,828,2.61,1.95
9/19/2011,524,2.28,1.95
9/20/2011,373,2.1,1.95
9/21/2011,338,2.05,1.96
9/22/2011,282,1.95,2.09
9/23/2011,213,1.81,2.09
9/24/2011,203,1.79,2.09
9/25/2011,183,1.74,2.09
9/26/2011,189,1.76,2.09
9/27/2011,182,1.74,2.09
9/28/2011,187,1.75,2.09
9/29/2011,210,1.8,2.09
9/30/2011,247,1.89,2.09
10/1/2011,262,1.91,2.09
10/2/2011,254,1.91,1.13
10/3/2011,233,1.89,0
10/4/2011,221,1.86,0
10/5/2011,211,1.84,0
10/6/2011,187,1.78,0
10/7/2011,172,1.74,0
10/8/2011,171,1.74,0.03
10/9/2011,167,1.73,0.04
10/10/2011,187,1.78,0.04
10/11/2011,207,1.83,0.04
10/12/2011,182,1.76,0.04
10/13/2011,159,1.7,0.04
10/14/2011,146,1.67,0.04
10/15/2011,146,1.66,0.04
10/16/2011,137,1.64,0.04
10/17/2011,142,1.65,0.04
10/18/2011,139,1.65,0.04
10/19/2011,149,1.66,0.04
10/20/2011,153,1.66,0.04
10/21/2011,143,1.63,0.04
10/22/2011,137,1.61,0.04
10/23/2011,138,1.61,0.04
10/24/2011,138,1.61,0.04
10/25/2011,126,1.58,0.04
10/26/2011,112,1.53,0.11
10/27/2011,124,1.57,0.19
10/28/2011,140,1.62,0.19
10/29/2011,175,1.71,0.19
10/30/2011,202,1.78,0.19
10/31/2011,206,1.8,0.19
11/1/2011,216,1.82,0.19
11/2/2011,210,1.79,0.25
11/3/2011,210,1.77,0.28
11/4/2011,223,1.8,0.28
11/5/2011,258,1.88,0.28
11/6/2011,271,1.91,0.28
11/7/2011,288,1.94,0.3
11/8/2011,358,2.05,0.74
11/9/2011,399,2.11,0.78
11/10/2011,404,2.12,0.79
11/11/2011,558,2.34,0.79
11/12/2011,537,2.31,0.79
11/13/2011,402,2.11,0.79
11/14/2011,415,2.14,0.79
11/15/2011,305,1.96,0.79
11/16/2011,220,1.79,0.79
11/17/2011,113,1.51,0.79
11/18/2011,94,1.44,0.79
11/19/2011,87.8,1.42,0.79
11/20/2011,87,1.42,0.79
11/21/2011,85.6,1.41,0.79
11/22/2011,83.8,1.4,0.79
11/23/2011,81.6,1.39,0.79
11/24/2011,78.5,1.38,0.79
11/25/2011,75.6,1.37,0.79
11/26/2011,73.5,1.36,0.8
11/27/2011,75,1.37,0.8
11/28/2011,73,1.36,0.8
11/29/2011,69.3,1.34,0.8
11/30/2011,68,1.34,0.8
12/1/2011,66.9,1.33,0.8
12/2/2011,47.3,1.33,0.8
12/3/2011,30.1,1.33,0.82
12/4/2011,30.1,1.33,0.83
12/5/2011,30,1.33,0.83
12/6/2011,42.3,1.4,0.83
12/7/2011,66.2,1.53,0.83
12/8/2011,49.5,1.45,0.83
12/9/2011,36.4,1.37,0.83
12/10/2011,30.6,1.33,0.83
12/11/2011,26.6,1.3,0.83
12/12/2011,25,1.29,0.83
12/13/2011,23.6,1.28,0.83
12/14/2011,24.2,1.28,0.83
12/15/2011,25.2,1.29,0.83
12/16/2011,26.8,1.3,0.83
12/17/2011,27.1,1.31,0.83
12/18/2011,26.6,1.3,0.83
12/19/2011,29.3,1.32,0.83
12/20/2011,83.2,1.59,0.83
12/21/2011,89.1,1.62,0.83
12/22/2011,50.8,1.46,0.88
12/23/2011,59.6,1.5,0.92
12/24/2011,73.6,1.55,0.92
12/25/2011,51.7,1.46,0.92
12/26/2011,45.3,1.43,0.92
12/27/2011,39.2,1.39,0.92
12/28/2011,41.1,1.4,0.92
12/29/2011,42,1.41,0.92
12/30/2011,44.2,1.41,0.92
12/31/2011,46.4,1.42,0.92
1/1/2012,50.6,1.45,0.92
1/2/2012,48.3,1.44,0.92
1/3/2012,44.5,1.41,0.92
1/4/2012,42.3,1.4,0.92
1/5/2012,41.5,1.4,0.92
1/6/2012,39.9,1.38,0.92
1/7/2012,38.6,1.38,0.92
1/8/2012,37.8,1.37,0.92
1/9/2012,37.6,1.37,0.92
1/10/2012,36.7,1.36,0.92
1/11/2012,36.8,1.37,0.92
1/12/2012,39,1.38,0.92
1/13/2012,37.7,1.37,0.92
1/14/2012,35.4,1.36,0.92
1/15/2012,33.3,1.34,0.92
1/16/2012,33.5,1.34,0.92
1/17/2012,34,1.35,0.92
1/18/2012,36.6,1.36,0.92
1/19/2012,34.4,1.35,0.92
1/20/2012,34.4,1.35,0.92
1/21/2012,41.1,1.39,0.92
1/22/2012,43.6,1.41,0.92
1/23/2012,45,1.42,0.92
1/24/2012,43.6,1.41,0.92
1/25/2012,43.4,1.41,0.92
1/26/2012,37.6,1.37,0.92
1/27/2012,35.1,1.35,0.92
1/28/2012,34.9,1.35,0.92
1/29/2012,34.6,1.35,0.92
1/30/2012,31.6,1.33,0.92
1/31/2012,25.3,1.32,0.92
2/1/2012,21.5,1.32,0.92
2/2/2012,22.7,1.33,0.95
2/3/2012,23.5,1.34,1.02
2/4/2012,21.9,1.32,1.03
2/5/2012,22.1,1.33,1.03
2/6/2012,21,1.32,1.03
2/7/2012,20.4,1.31,1.03
2/8/2012,22.5,1.33,1.03
2/9/2012,32.3,1.4,1.03
2/10/2012,59.4,1.57,1.03
2/11/2012,71,1.57,1.03
2/12/2012,78.5,1.57,1.03
2/13/2012,78.8,1.57,1.03
2/14/2012,76.8,1.56,1.03
2/15/2012,75.4,1.56,1.03
2/16/2012,77.2,1.56,1.03
2/17/2012,78.9,1.57,1.03
2/18/2012,61.9,1.48,1.03
2/19/2012,27.5,1.29,1.03
2/20/2012,23.8,1.26,1.03
2/21/2012,22.4,1.25,1.03
2/22/2012,20.1,1.23,1.03
2/23/2012,18.3,1.22,1.03
2/24/2012,19.7,1.23,1.03
