Date/Time,DISCHRG (cfs),GAGE_HT (ft)
8/15/2004 0:00,15.8,0.44
8/16/2004 0:00,15.6,0.44
8/17/2004 0:00,13.9,0.41
8/18/2004 0:00,19.2,0.49
8/19/2004 0:00,46.3,0.87
8/20/2004 0:00,63.1,1.03
8/21/2004 0:00,28.4,0.64
8/22/2004 0:00,18.5,0.49
8/23/2004 0:00,14.9,0.43
8/24/2004 0:00,51.9,0.92
8/25/2004 0:00,76.8,1.19
8/26/2004 0:00,81.6,1.24
8/27/2004 0:00,80.8,1.23
8/28/2004 0:00,86.7,1.29
8/29/2004 0:00,87.1,1.29
8/30/2004 0:00,87,1.29
8/31/2004 0:00,87.3,1.29
9/1/2004 0:00,90.8,1.33
9/2/2004 0:00,99.3,1.4
9/3/2004 0:00,89.7,1.32
9/4/2004 0:00,99.2,1.4
9/5/2004 0:00,96.1,1.37
9/6/2004 0:00,86.8,1.29
9/7/2004 0:00,83.7,1.26
9/8/2004 0:00,62.3,1.04
9/9/2004 0:00,39.8,0.79
9/10/2004 0:00,29.6,0.66
9/11/2004 0:00,21.6,0.54
9/12/2004 0:00,16.2,0.45
9/13/2004 0:00,13,0.39
9/14/2004 0:00,14.3,0.41
9/15/2004 0:00,17.2,0.47
9/16/2004 0:00,17.3,0.47
9/17/2004 0:00,17.4,0.47
9/18/2004 0:00,16.4,0.45
9/19/2004 0:00,16.6,0.46
9/20/2004 0:00,17.3,0.47
9/21/2004 0:00,17.6,0.47
9/22/2004 0:00,17.6,0.48
9/23/2004 0:00,21,0.53
9/24/2004 0:00,26.3,0.6
9/25/2004 0:00,41.6,0.79
9/26/2004 0:00,45.3,0.86
9/27/2004 0:00,38.5,0.78
9/28/2004 0:00,24.6,0.58
9/29/2004 0:00,18.6,0.49
9/30/2004 0:00,16.3,0.45
10/1/2004 0:00,14.1,0.41
10/2/2004 0:00,14.2,0.42
10/3/2004 0:00,13.5,0.4
10/4/2004 0:00,19.4,0.5
10/5/2004 0:00,18.2,0.48
10/6/2004 0:00,22.2,0.55
10/7/2004 0:00,20.3,0.52
10/8/2004 0:00,23.5,0.57
10/9/2004 0:00,28.4,0.64
10/10/2004 0:00,29.4,0.66
10/11/2004 0:00,31,0.68
10/12/2004 0:00,32.7,0.7
10/13/2004 0:00,37.4,0.76
10/14/2004 0:00,44.1,0.84
10/15/2004 0:00,45.4,0.86
10/16/2004 0:00,40.4,0.8
10/17/2004 0:00,38.4,0.77
10/18/2004 0:00,37.3,0.76
10/19/2004 0:00,40.8,0.8
10/20/2004 0:00,43.2,0.83
10/21/2004 0:00,43.9,0.84
10/22/2004 0:00,43.1,0.83
10/23/2004 0:00,49.3,0.91
10/24/2004 0:00,53.4,0.95
10/25/2004 0:00,48.7,0.9
10/26/2004 0:00,49,0.9
10/27/2004 0:00,54.7,0.97
10/28/2004 0:00,61.3,1.04
10/29/2004 0:00,63.8,1.06
10/30/2004 0:00,64.8,1.07
10/31/2004 0:00,66.8,1.09
11/1/2004 0:00,60.2,1.02
11/2/2004 0:00,29,0.65
11/3/2004 0:00,20.1,0.52
11/4/2004 0:00,16.4,0.45
11/5/2004 0:00,13.4,0.4
11/6/2004 0:00,13.3,0.4
11/7/2004 0:00,13.7,0.41
11/8/2004 0:00,13.1,0.4
11/9/2004 0:00,12.6,0.39
11/10/2004 0:00,13.7,0.41
11/11/2004 0:00,13.6,0.41
11/12/2004 0:00,12.1,0.38
11/13/2004 0:00,12.6,0.39
11/14/2004 0:00,13.1,0.4
11/15/2004 0:00,11.7,0.37
11/16/2004 0:00,9.98,0.33
11/17/2004 0:00,11,0.35
11/18/2004 0:00,11,0.35
11/19/2004 0:00,10.3,0.34
11/20/2004 0:00,10.1,0.34
11/21/2004 0:00,10.3,0.34
11/22/2004 0:00,9.61,0.33
11/23/2004 0:00,9.39,0.32
11/24/2004 0:00,9.25,0.32
11/25/2004 0:00,9.06,0.31
11/26/2004 0:00,8.88,0.31
11/27/2004 0:00,8.6,0.3
11/28/2004 0:00,8.45,0.3
11/29/2004 0:00,5.49,0.22
11/30/2004 0:00,-61.1,6.32
12/1/2004 0:00,0.028,0.01
12/2/2004 0:00,-31.2,3.13
12/3/2004 0:00,0.024,0
12/4/2004 0:00,0.018,0
12/5/2004 0:00,0.013,0
12/6/2004 0:00,0.014,0
12/7/2004 0:00,0.02,0
12/8/2004 0:00,0.019,0
12/9/2004 0:00,0.023,0.01
12/10/2004 0:00,0.029,0.01
12/11/2004 0:00,0.041,0.01
12/12/2004 0:00,0.033,0.01
12/13/2004 0:00,0.039,0.01
12/14/2004 0:00,0.044,0.01
12/15/2004 0:00,0.043,0.01
12/16/2004 0:00,0.04,0.01
12/17/2004 0:00,0.043,0.01
12/18/2004 0:00,0.044,0.01
12/19/2004 0:00,0.042,0.01
12/20/2004 0:00,0.048,0.01
12/21/2004 0:00,0.043,0.01
12/22/2004 0:00,0.047,0.01
12/23/2004 0:00,-509.9,51.04
12/24/2004 0:00,-41.6,4.17
12/25/2004 0:00,0.036,0.01
12/26/2004 0:00,0.036,0.01
12/27/2004 0:00,0.022,0.01
12/28/2004 0:00,0.059,0.01
12/29/2004 0:00,0.172,0.02
12/30/2004 0:00,0.226,0.03
12/31/2004 0:00,0.039,0.01
1/1/2005 0:00,0.036,0.01
1/2/2005 0:00,0.001,0
1/3/2005 0:00,0,0
1/4/2005 0:00,-780.5,78.12
1/5/2005 0:00, ,99.98
1/6/2005 0:00, , 
1/7/2005 0:00, , 
1/8/2005 0:00, , 
1/9/2005 0:00, , 
1/10/2005 0:00, , 
1/11/2005 0:00, , 
1/12/2005 0:00,2.23,0.13
1/13/2005 0:00,2.21,0.13
1/14/2005 0:00,2.14,0.13
1/15/2005 0:00,2.11,0.13
1/16/2005 0:00,2.11,0.13
1/17/2005 0:00,2.19,0.13
1/18/2005 0:00,2.24,0.13
1/19/2005 0:00,2.3,0.13
1/20/2005 0:00,2.32,0.13
1/21/2005 0:00,2.33,0.13
1/22/2005 0:00,2.28,0.13
1/23/2005 0:00,2.29,0.13
1/24/2005 0:00,2.32,0.13
1/25/2005 0:00,2.39,0.14
1/26/2005 0:00,2.37,0.14
1/27/2005 0:00,2.44,0.14
1/28/2005 0:00,2.36,0.14
1/29/2005 0:00,2.33,0.13
1/30/2005 0:00,2.29,0.13
1/31/2005 0:00,2.29,0.13
2/1/2005 0:00,2.29,0.13
2/2/2005 0:00,2.35,0.13
2/3/2005 0:00,2.4,0.14
2/4/2005 0:00,2.27,0.13
2/5/2005 0:00,2.17,0.13
2/6/2005 0:00,2.26,0.13
2/7/2005 0:00,2.15,0.13
2/8/2005 0:00,2.31,0.13
2/9/2005 0:00,2.32,0.13
2/10/2005 0:00,2.4,0.14
2/11/2005 0:00,2.22,0.13
2/12/2005 0:00,2.22,0.13
2/13/2005 0:00,2.44,0.14
2/14/2005 0:00,2.38,0.14
2/15/2005 0:00,2.28,0.13
2/16/2005 0:00, , 
2/17/2005 0:00, , 
2/18/2005 0:00, , 
2/19/2005 0:00, , 
2/20/2005 0:00, , 
2/21/2005 0:00, , 
2/22/2005 0:00, , 
2/23/2005 0:00, , 
2/24/2005 0:00, , 
2/25/2005 0:00, , 
2/26/2005 0:00, , 
2/27/2005 0:00, , 
2/28/2005 0:00, , 
3/1/2005 0:00, , 
3/2/2005 0:00, , 
3/3/2005 0:00, , 
3/4/2005 0:00, , 
3/5/2005 0:00, , 
3/6/2005 0:00, , 
3/7/2005 0:00, , 
3/8/2005 0:00, , 
3/9/2005 0:00, , 
3/10/2005 0:00, , 
3/11/2005 0:00, , 
3/12/2005 0:00, , 
3/13/2005 0:00, , 
3/14/2005 0:00, , 
3/15/2005 0:00, , 
3/16/2005 0:00, , 
3/17/2005 0:00, , 
3/18/2005 0:00, , 
3/19/2005 0:00, , 
3/20/2005 0:00, , 
3/21/2005 0:00, , 
3/22/2005 0:00, , 
3/23/2005 0:00,-247.1,-249.62
3/24/2005 0:00,3.41,0.17
3/25/2005 0:00,3.17,0.16
3/26/2005 0:00,3.84,0.18
3/27/2005 0:00,4.31,0.2
3/28/2005 0:00,3.91,0.19
3/29/2005 0:00,3.67,0.18
3/30/2005 0:00,3.27,0.17
3/31/2005 0:00,4.49,0.2
4/1/2005 0:00,4.38,0.2
4/2/2005 0:00,70.8,1.03
4/3/2005 0:00,53,0.95
4/4/2005 0:00,45.6,0.86
4/5/2005 0:00,30.2,0.64
4/6/2005 0:00,10.3,0.29
4/7/2005 0:00,12.6,0.37
4/8/2005 0:00,11.7,0.37
4/9/2005 0:00,8.8,0.31
4/10/2005 0:00,7.58,0.28
4/11/2005 0:00,10.8,0.35
4/12/2005 0:00,9.34,0.32
4/13/2005 0:00,111,1.47
4/14/2005 0:00,113,1.52
4/15/2005 0:00,126,1.63
4/16/2005 0:00,95.1,1.36
4/17/2005 0:00,98.1,1.39
4/18/2005 0:00,105,1.45
4/19/2005 0:00,107,1.47
4/20/2005 0:00,154,1.84
4/21/2005 0:00,177,2.01
4/22/2005 0:00,178,2.02
4/23/2005 0:00,178,2.02
4/24/2005 0:00,179,2.03
4/25/2005 0:00,180,2.04
4/26/2005 0:00,179,2.03
4/27/2005 0:00,180,2.04
4/28/2005 0:00,178,2.02
4/29/2005 0:00,174,1.99
4/30/2005 0:00,175,2
5/1/2005 0:00,175,2
5/2/2005 0:00,177,2.01
5/3/2005 0:00,178,2.02
5/4/2005 0:00,175,2
5/5/2005 0:00,175,2
5/6/2005 0:00,175,2
5/7/2005 0:00,174,1.99
5/8/2005 0:00,175,2
5/9/2005 0:00,164,1.91
5/10/2005 0:00,93.8,1.35
5/11/2005 0:00,96.6,1.38
5/12/2005 0:00,90,1.32
5/13/2005 0:00,89.7,1.32
5/14/2005 0:00,89.1,1.31
5/15/2005 0:00,88.4,1.3
5/16/2005 0:00,87.9,1.3
5/17/2005 0:00,87.6,1.3
5/18/2005 0:00,85.5,1.28
5/19/2005 0:00,88.4,1.3
5/20/2005 0:00,88.7,1.31
5/21/2005 0:00,96.9,1.38
5/22/2005 0:00,99.7,1.4
5/23/2005 0:00,97.1,1.38
5/24/2005 0:00,105,1.45
5/25/2005 0:00,134,1.68
5/26/2005 0:00,170,1.96
5/27/2005 0:00,201,2.18
5/28/2005 0:00,205,2.2
5/29/2005 0:00,184,2.06
5/30/2005 0:00,165,1.92
5/31/2005 0:00,136,1.69
6/1/2005 0:00,88.7,1.3
6/2/2005 0:00,50.8,0.92
6/3/2005 0:00,32.3,0.69
6/4/2005 0:00,115,1.49
6/5/2005 0:00,148,1.8
6/6/2005 0:00,128,1.64
6/7/2005 0:00,99.9,1.41
6/8/2005 0:00,94.5,1.36
6/9/2005 0:00,92.1,1.34
6/10/2005 0:00,96.4,1.38
6/11/2005 0:00,119,1.56
6/12/2005 0:00,85.6,1.28
6/13/2005 0:00,89.7,1.32
6/14/2005 0:00,97.1,1.38
6/15/2005 0:00,197,2.15
6/16/2005 0:00,208,2.23
6/17/2005 0:00,212,2.25
6/18/2005 0:00,124,1.61
6/19/2005 0:00,102,1.43
6/20/2005 0:00,102,1.43
6/21/2005 0:00,78.5,6.11
6/22/2005 0:00,103,1.44
6/23/2005 0:00,102,1.42
6/24/2005 0:00,105,1.45
6/25/2005 0:00,105,1.45
6/26/2005 0:00,103,1.44
6/27/2005 0:00,89.3,1.84
6/28/2005 0:00,97.1,1.38
6/29/2005 0:00,89.4,1.31
6/30/2005 0:00,89.9,1.32
7/1/2005 0:00,108,1.46
7/2/2005 0:00,100,1.41
7/3/2005 0:00,105,1.45
7/4/2005 0:00,105,1.45
7/5/2005 0:00,103,1.43
7/6/2005 0:00,94.5,1.36
7/7/2005 0:00,101,1.42
7/8/2005 0:00,123,1.6
7/9/2005 0:00,120,1.58
7/10/2005 0:00,105,1.45
7/11/2005 0:00,94.1,1.36
7/12/2005 0:00,89.3,1.31
7/13/2005 0:00,89.3,1.31
7/14/2005 0:00,89.2,1.31
7/15/2005 0:00,89.1,1.31
7/16/2005 0:00,89.1,1.31
7/17/2005 0:00,88.8,1.31
7/18/2005 0:00,88.9,1.31
7/19/2005 0:00,88.9,1.31
7/20/2005 0:00,88.7,1.31
7/21/2005 0:00,107,1.46
7/22/2005 0:00,87,1.29
7/23/2005 0:00,95.5,1.37
7/24/2005 0:00,93.2,1.35
7/25/2005 0:00,103,1.43
7/26/2005 0:00,85.6,1.28
7/27/2005 0:00,60.3,1.03
7/28/2005 0:00,50.1,0.91
7/29/2005 0:00,43.7,0.84
7/30/2005 0:00,35.5,0.74
7/31/2005 0:00,30.9,0.68
8/1/2005 0:00,27.6,0.63
8/2/2005 0:00,24.3,0.58
8/3/2005 0:00,22.2,0.55
8/4/2005 0:00,16.9,0.46
8/5/2005 0:00,17.1,0.47
8/6/2005 0:00,16.9,0.46
8/7/2005 0:00,16.5,0.46
8/8/2005 0:00,16.8,0.46
8/9/2005 0:00,17.2,0.47
8/10/2005 0:00,17.2,0.47
8/11/2005 0:00,17.4,0.47
8/12/2005 0:00,21.8,0.54
8/13/2005 0:00,44.5,0.84
8/14/2005 0:00,60.2,1.03
8/15/2005 0:00,75.2,1.18
8/16/2005 0:00,88.4,1.3
8/17/2005 0:00,83.7,1.26
8/18/2005 0:00,101,1.42
8/19/2005 0:00,96.6,1.38
8/20/2005 0:00,93.3,1.35
8/21/2005 0:00,97.3,1.38
8/22/2005 0:00,104,1.44
8/23/2005 0:00,102,1.43
8/24/2005 0:00,92.8,1.34
8/25/2005 0:00,84.9,1.27
8/26/2005 0:00,85,1.27
8/27/2005 0:00,108,1.48
8/28/2005 0:00,105,1.45
8/29/2005 0:00,94.6,1.36
8/30/2005 0:00,64.2,1.07
8/31/2005 0:00,51.5,0.93
9/1/2005 0:00,48.5,0.9
9/2/2005 0:00,45.6,0.86
9/3/2005 0:00,43.3,0.83
9/4/2005 0:00,41.3,0.81
9/5/2005 0:00,40.3,0.8
9/6/2005 0:00,39.7,0.79
9/7/2005 0:00,40.1,0.8
9/8/2005 0:00,38.6,0.78
9/9/2005 0:00,32,0.69
9/10/2005 0:00,21.1,0.53
9/11/2005 0:00,16.6,0.46
9/12/2005 0:00,17.4,0.47
9/13/2005 0:00,17.4,0.47
9/14/2005 0:00,18.1,0.48
9/15/2005 0:00,17.8,0.48
9/16/2005 0:00,17,0.46
9/17/2005 0:00,16.1,0.45
9/18/2005 0:00,15.6,0.44
9/19/2005 0:00,15.5,0.44
9/20/2005 0:00,16,0.45
9/21/2005 0:00,15.2,0.43
9/22/2005 0:00,14.9,0.43
9/23/2005 0:00,15,0.43
9/24/2005 0:00,14.6,0.42
9/25/2005 0:00,17.2,0.47
9/26/2005 0:00,18.2,0.49
9/27/2005 0:00,17.7,0.48
9/28/2005 0:00,17.4,0.47
9/29/2005 0:00,17.4,0.47
9/30/2005 0:00,16.5,0.46
10/1/2005 0:00,16.6,0.46
10/2/2005 0:00,17.3,0.47
10/3/2005 0:00,17.4,0.47
10/4/2005 0:00,17.5,0.47
10/5/2005 0:00,17.4,0.47
10/6/2005 0:00,17.6,0.47
10/7/2005 0:00,17.5,0.47
10/8/2005 0:00,17,0.46
10/9/2005 0:00,17.2,0.47
10/10/2005 0:00,19.3,0.5
10/11/2005 0:00,18.6,0.49
10/12/2005 0:00,49.9,0.89
10/13/2005 0:00,90.2,1.32
10/14/2005 0:00,118,1.56
10/15/2005 0:00,118,1.56
10/16/2005 0:00,117,1.55
10/17/2005 0:00,117,1.55
10/18/2005 0:00,97,1.38
10/19/2005 0:00,90.6,1.32
10/20/2005 0:00,83.3,1.26
10/21/2005 0:00,89.2,1.31
10/22/2005 0:00,92.8,1.34
10/23/2005 0:00,84.2,1.27
10/24/2005 0:00,83.5,1.26
10/25/2005 0:00,91.2,1.33
10/26/2005 0:00,96.6,1.38
10/27/2005 0:00,88.8,1.31
10/28/2005 0:00,91.6,1.33
10/29/2005 0:00,98.3,1.39
10/30/2005 0:00,97.8,1.39
10/31/2005 0:00,86.5,1.28
11/1/2005 0:00,110,1.49
11/2/2005 0:00,49.8,0.91
11/3/2005 0:00,33.4,0.71
11/4/2005 0:00,25,0.59
11/5/2005 0:00,19.8,0.51
11/6/2005 0:00,18.6,0.49
11/7/2005 0:00,16.8,0.46
11/8/2005 0:00,15,0.43
11/9/2005 0:00,15.5,0.44
11/10/2005 0:00,15.2,0.43
11/11/2005 0:00,14.2,0.42
11/12/2005 0:00,12.6,0.39
11/13/2005 0:00,11.7,0.37
11/14/2005 0:00,11.3,0.36
11/15/2005 0:00,10.9,0.35
11/16/2005 0:00,10.8,0.35
11/17/2005 0:00,9.63,0.33
11/18/2005 0:00,9.73,0.33
11/19/2005 0:00,9.79,0.33
11/20/2005 0:00,9.57,0.32
11/21/2005 0:00,8.91,0.31
11/22/2005 0:00,8.81,0.31
11/23/2005 0:00,8.5,0.3
11/24/2005 0:00,8.26,0.3
11/25/2005 0:00,8.16,0.29
11/26/2005 0:00,8.17,0.29
11/27/2005 0:00,8.52,0.3
11/28/2005 0:00,8.08,0.29
11/29/2005 0:00,7.29,0.27
11/30/2005 0:00,8.22,0.3
12/1/2005 0:00,7.55,0.28
12/2/2005 0:00,7.68,0.28
12/3/2005 0:00,7.55,0.28
12/4/2005 0:00,7.33,0.27
12/5/2005 0:00,7.12,0.27
12/6/2005 0:00,4.49,0.19
12/7/2005 0:00,0.37,0.03
12/8/2005 0:00,0.026,0.01
12/9/2005 0:00,0.04,0.01
12/10/2005 0:00,0,0
12/11/2005 0:00,0,0
12/12/2005 0:00,0,0
12/13/2005 0:00,0,0
12/14/2005 0:00,0,-0.01
12/15/2005 0:00,0,-0.02
12/16/2005 0:00,0,-0.02
12/17/2005 0:00,0,-0.03
12/18/2005 0:00,0,-0.03
12/19/2005 0:00,0,-0.04
12/20/2005 0:00,0,-0.06
12/21/2005 0:00,0,-0.06
12/22/2005 0:00,0,-0.06
12/23/2005 0:00,0,-0.06
12/24/2005 0:00,0,-0.06
12/25/2005 0:00,0,-0.06
12/26/2005 0:00,0,-0.06
12/27/2005 0:00,0,-0.07
12/28/2005 0:00,0,-0.07
12/29/2005 0:00,0,-0.07
12/30/2005 0:00,0,-0.07
12/31/2005 0:00,0,-0.07
1/1/2006 0:00,0,-0.07
1/2/2006 0:00,0,-0.07
1/3/2006 0:00,0,-0.07
1/4/2006 0:00,0,-0.07
1/5/2006 0:00,0,-0.07
1/6/2006 0:00,0,-0.07
1/7/2006 0:00,0,-0.07
1/8/2006 0:00,0,-0.07
1/9/2006 0:00,0,-0.07
1/10/2006 0:00,0,-0.07
1/11/2006 0:00,0,-0.07
1/12/2006 0:00,0,-0.07
1/13/2006 0:00,0,-0.07
1/14/2006 0:00,0,-0.07
1/15/2006 0:00,0,-0.07
1/16/2006 0:00,0,-0.07
1/17/2006 0:00,0,-0.07
1/18/2006 0:00,0,-0.07
1/19/2006 0:00,0,-0.08
1/20/2006 0:00,0,-0.08
1/21/2006 0:00,0,-0.08
1/22/2006 0:00,0,-0.08
1/23/2006 0:00,0,-0.08
1/24/2006 0:00,0,-0.08
1/25/2006 0:00,0,-0.08
1/26/2006 0:00,0,-0.09
1/27/2006 0:00,0,-0.09
1/28/2006 0:00,0,-0.09
1/29/2006 0:00,0,-0.09
1/30/2006 0:00,0,-0.09
1/31/2006 0:00,0,-0.09
2/1/2006 0:00,0,-0.09
2/2/2006 0:00,0,-0.09
2/3/2006 0:00,0,-0.09
2/4/2006 0:00,0,-0.09
2/5/2006 0:00,0,-0.09
2/6/2006 0:00,0,-0.09
2/7/2006 0:00,0,-0.1
2/8/2006 0:00,0,-0.1
2/9/2006 0:00,0,-0.1
2/10/2006 0:00,1.25,0.08
2/11/2006 0:00,1.24,0.07
2/12/2006 0:00,1.93,0.11
2/13/2006 0:00,2.45,0.14
2/14/2006 0:00,2.49,0.14
2/15/2006 0:00,2.23,0.13
2/16/2006 0:00,2.42,0.14
2/17/2006 0:00,1.37,0.08
2/18/2006 0:00,0.526,0.03
2/19/2006 0:00,1.27,0.07
2/20/2006 0:00,2.94,0.13
2/21/2006 0:00,3.03,0.15
2/22/2006 0:00,3.06,0.15
2/23/2006 0:00,3.07,0.16
2/24/2006 0:00,2.71,0.15
2/25/2006 0:00,2.35,0.14
2/26/2006 0:00,2.16,0.13
2/27/2006 0:00,1.5,0.1
2/28/2006 0:00,1.12,0.08
3/1/2006 0:00,0.685,0.06
3/2/2006 0:00,0.4,0.04
3/3/2006 0:00,0.082,0.01
3/4/2006 0:00,0,0
3/5/2006 0:00,0,0
3/6/2006 0:00,0,-0.01
3/7/2006 0:00,0,-0.02
3/8/2006 0:00,0,-0.02
3/9/2006 0:00,0,-0.03
3/10/2006 0:00,0,-0.03
3/11/2006 0:00,0,-0.04
3/12/2006 0:00,0,-0.05
3/13/2006 0:00,0.008,-0.03
3/14/2006 0:00,0.004,0
3/15/2006 0:00,0.007,0
3/16/2006 0:00,0,0
3/17/2006 0:00,0,-0.01
3/18/2006 0:00,0.118,0
3/19/2006 0:00,0.607,0.06
3/20/2006 0:00,1.87,0.11
3/21/2006 0:00,2.72,0.14
3/22/2006 0:00,2.86,0.15
3/23/2006 0:00,2.54,0.14
3/24/2006 0:00,2.35,0.14
3/25/2006 0:00,2.2,0.13
3/26/2006 0:00,1.38,0.09
3/27/2006 0:00,0.299,0.03
3/28/2006 0:00,0,0
3/29/2006 0:00,0,-0.01
3/30/2006 0:00,0,-0.02
3/31/2006 0:00,3.47,0.14
4/1/2006 0:00,3.7,0.18
4/2/2006 0:00,2.39,0.13
4/3/2006 0:00,1.06,0.08
4/4/2006 0:00,0.58,0.05
4/5/2006 0:00,0.02,0.01
4/6/2006 0:00,0,0
4/7/2006 0:00,0,-0.01
4/8/2006 0:00,0,-0.02
4/9/2006 0:00,0,-0.03
4/10/2006 0:00,0,-0.06
4/11/2006 0:00,75,1.02
4/12/2006 0:00,139,1.73
4/13/2006 0:00,94.1,1.35
4/14/2006 0:00,86.6,1.29
4/15/2006 0:00,84.1,1.26
4/16/2006 0:00,81.1,1.24
4/17/2006 0:00,80.2,1.23
4/18/2006 0:00,80.7,1.23
4/19/2006 0:00,80.9,1.23
4/20/2006 0:00,80.7,1.23
4/21/2006 0:00,80.8,1.23
4/22/2006 0:00,81.5,1.24
4/23/2006 0:00,85.1,1.27
4/24/2006 0:00,85.7,1.28
4/25/2006 0:00,86.7,1.29
4/26/2006 0:00,86.2,1.28
4/27/2006 0:00,85.4,1.28
4/28/2006 0:00,35,0.72
4/29/2006 0:00,22.9,0.56
4/30/2006 0:00,18.5,0.49
5/1/2006 0:00,20.6,0.52
5/2/2006 0:00,14.5,0.42
5/3/2006 0:00,19.4,0.5
5/4/2006 0:00,37.3,0.76
5/5/2006 0:00,59.6,1.02
5/6/2006 0:00,46,0.87
5/7/2006 0:00,41.9,0.82
5/8/2006 0:00,39.8,0.79
5/9/2006 0:00,36.4,0.75
5/10/2006 0:00,28.1,0.64
5/11/2006 0:00,20.9,0.53
5/12/2006 0:00,19.9,0.51
5/13/2006 0:00,17.2,0.47
5/14/2006 0:00,17.8,0.48
5/15/2006 0:00,17.9,0.48
5/16/2006 0:00,26.9,0.61
5/17/2006 0:00,23.4,0.56
5/18/2006 0:00,17.1,0.47
5/19/2006 0:00,16.3,0.45
5/20/2006 0:00,16,0.45
5/21/2006 0:00,16.8,0.46
5/22/2006 0:00,29.1,0.65
5/23/2006 0:00,67.6,1.08
5/24/2006 0:00,100,1.41
5/25/2006 0:00,101,1.42
5/26/2006 0:00,101,1.42
5/27/2006 0:00,103,1.43
5/28/2006 0:00,103,1.44
5/29/2006 0:00,103,1.44
5/30/2006 0:00,103,1.43
5/31/2006 0:00,104,1.44
6/1/2006 0:00,102,1.43
6/2/2006 0:00,188,2.09
6/3/2006 0:00,129,1.64
6/4/2006 0:00,95.1,1.36
6/5/2006 0:00,99.3,1.4
6/6/2006 0:00,99.6,1.41
6/7/2006 0:00,99,1.4
6/8/2006 0:00,98.9,1.4
6/9/2006 0:00,103,1.44
6/10/2006 0:00,102,1.43
6/11/2006 0:00,104,1.44
6/12/2006 0:00,103,1.43
6/13/2006 0:00,97.6,1.39
6/14/2006 0:00,91.2,1.33
6/15/2006 0:00,87.9,1.3
6/16/2006 0:00,90.2,1.32
6/17/2006 0:00,88.9,1.31
6/18/2006 0:00,90.2,1.32
6/19/2006 0:00,91.1,1.33
6/20/2006 0:00,91.8,1.34
6/21/2006 0:00,94.6,1.36
6/22/2006 0:00,100,1.41
6/23/2006 0:00,192,2.1
6/24/2006 0:00,152,1.82
6/25/2006 0:00,101,1.42
6/26/2006 0:00,101,1.42
6/27/2006 0:00,95.5,1.37
6/28/2006 0:00,87.4,1.29
6/29/2006 0:00,85.7,1.28
6/30/2006 0:00,87,1.29
7/1/2006 0:00,90,1.32
7/2/2006 0:00,90.2,1.32
7/3/2006 0:00,90.4,1.32
7/4/2006 0:00,89.6,1.31
7/5/2006 0:00,88.8,1.31
7/6/2006 0:00,89.5,1.31
7/7/2006 0:00,102,1.43
7/8/2006 0:00,163,1.91
7/9/2006 0:00,156,1.86
7/10/2006 0:00,131,1.67
7/11/2006 0:00,164,1.92
7/12/2006 0:00,176,2.01
7/13/2006 0:00,192,2.12
7/14/2006 0:00,203,2.19
7/15/2006 0:00,192,2.1
7/16/2006 0:00,98.5,1.39
7/17/2006 0:00,90.3,1.32
7/18/2006 0:00,106,1.46
7/19/2006 0:00,101,1.41
7/20/2006 0:00,94.5,1.36
7/21/2006 0:00,89.2,1.31
7/22/2006 0:00,89.4,1.31
7/23/2006 0:00,88.1,1.3
7/24/2006 0:00,94.5,1.36
7/25/2006 0:00,98,1.39
7/26/2006 0:00,93.6,1.35
7/27/2006 0:00,88.9,1.31
7/28/2006 0:00,85.9,1.28
7/29/2006 0:00,74.2,1.17
7/30/2006 0:00,69.1,1.12
7/31/2006 0:00,67.9,1.11
8/1/2006 0:00,75,1.18
8/2/2006 0:00,83.2,1.26
8/3/2006 0:00,84,1.26
8/4/2006 0:00,85.5,1.28
8/5/2006 0:00,83.6,1.26
8/6/2006 0:00,84.5,1.27
8/7/2006 0:00,106,1.46
8/8/2006 0:00,104,1.44
8/9/2006 0:00,92.5,1.34
8/10/2006 0:00,84,1.26
8/11/2006 0:00,90.1,1.32
8/12/2006 0:00,94.6,1.36
8/13/2006 0:00,92.3,1.34
8/14/2006 0:00,109,1.49
8/15/2006 0:00,96.5,1.37
8/16/2006 0:00,94,1.35
8/17/2006 0:00,93.5,1.35
8/18/2006 0:00,95.8,1.37
8/19/2006 0:00,101,1.42
8/20/2006 0:00,100,1.41
8/21/2006 0:00,104,1.44
8/22/2006 0:00,116,1.54
8/23/2006 0:00,167,1.94
8/24/2006 0:00,181,2.04
8/25/2006 0:00,164,1.91
8/26/2006 0:00,80.6,1.23
8/27/2006 0:00,95.6,1.37
8/28/2006 0:00,92.9,1.34
8/29/2006 0:00,162,1.9
8/30/2006 0:00,130,1.65
8/31/2006 0:00,125,1.61
9/1/2006 0:00,109,1.49
9/2/2006 0:00,127,1.63
9/3/2006 0:00,162,1.9
9/4/2006 0:00,175,2
9/5/2006 0:00,174,1.99
9/6/2006 0:00,136,1.7
9/7/2006 0:00,104,1.44
9/8/2006 0:00,102,1.43
9/9/2006 0:00,102,1.43
9/10/2006 0:00,99.4,1.4
9/11/2006 0:00,97.1,1.38
9/12/2006 0:00,94.5,1.36
9/13/2006 0:00,95.7,1.37
9/14/2006 0:00,94.7,1.36
9/15/2006 0:00,138,1.72
9/16/2006 0:00,172,1.98
9/17/2006 0:00,163,1.9
9/18/2006 0:00,86.9,1.29
9/19/2006 0:00,84.5,1.27
9/20/2006 0:00,101,1.42
9/21/2006 0:00,104,1.44
9/22/2006 0:00,93.1,1.35
9/23/2006 0:00,91.7,1.33
