"","X","DATE","q.in","ec.in","t.in","q.out","ec.out","t.out","q.BIG","q.BUF","q.WIL","q.FRO","df.0","df.1","dg.0","dg.1","p","et"
"355",355,"2/18/2000",5.12534923279,1.96,3.2,8.01366758497,3.01,4.916666667,1.16099071019,NA,0,0,0.4699317498984,0.3261042498984,1.09642275,1.0779124998984,0,0
"356",356,"2/19/2000",6.20138940321,1.97,3.3,9.00475721562,3.03,4.896666667,1.16099071019,NA,0,0,0.530352,0.4699317498984,1.18938675,1.09642275,0,0
"357",357,"2/20/2000",6.39960732934,1.95,3.1,10.27901531217,3.04,4.9,1.18930755678,NA,0,0,0.5448934998984,0.530352,1.2165964998984,1.18938675,0,0
"358",358,"2/21/2000",6.17307255662,1.92,3.3,10.81703539738,3.02,4.993333333,1.18930755678,NA,0,0,0.5389562501016,0.5448934998984,1.2178347498984,1.2165964998984,0,0
"359",359,"2/22/2000",7.02257795432,1.91,3.5,10.7604017042,2.97,5.11,1.16099071019,NA,0,0,0.5796597498984,0.5389562501016,1.2161202498984,1.2178347498984,0,0
"360",360,"2/23/2000",12.00634295416,1.9,3.95,11.24178809623,NA,5.293333333,1.16099071019,NA,0,0,0.7686675,0.5796597498984,1.302258,1.2161202498984,0,0
"361",361,"2/24/2000",11.55327340872,1.9,4.35,14.46990860749,2.55,5.466666667,1.16099071019,NA,0,0,0.7575550001016,0.7686675,1.4098270001016,1.302258,0,0
"362",362,"2/25/2000",8.07030127815,1.9,4.2,15.68753301086,2.41,5.633333333,1.16099071019,NA,0,0,0.6403022501016,0.7575550001016,1.3633767498984,1.4098270001016,0,0
"363",363,"2/26/2000",7.95703389179,1.9,4.3,13.73367059615,2.53,5.806666667,1.16099071019,NA,0,0,0.6401434998984,0.6403022501016,1.3163867501016,1.3633767498984,0,0
"364",364,"2/27/2000",7.47564749976,1.9,4.2,13.42218528366,2.61,5.956666667,1.16099071019,NA,0,0,0.6242685,0.6401434998984,1.3133704998984,1.3163867501016,0,0
"365",365,"2/28/2000",5.01208184643,1.9,4.3,13.05406627799,2.64,6.126666667,1.18930755678,NA,0,0,0.5143817501016,0.6242685,1.24968,1.3133704998984,0,0
"366",366,"2/29/2000",4.21921014191,1.91,4.65,11.75149133485,2.78,6.316666667,1.21762440337,NA,0,0,0.4817745,0.5143817501016,1.1994197501016,1.24968,0,0
"367",367,"3/1/2000",3.14316997149,1.93,4.7,10.98693647692,2.85,6.463333333,1.4158423295,NA,0,0,0.4046854998984,0.4817745,1.13928525,1.1994197501016,0,0
"368",368,"3/2/2000",1.78396133517,1.93,4.75,10.7604017042,2.96,6.573333333,1.6990107954,NA,0,0,0.2778760001016,0.4046854998984,1.1082019998984,1.13928525,0,0
"369",369,"3/3/2000",1.86891187494,1.92,4.75,10.59050062466,3.06,6.673333333,0.76455485793,NA,0,0,0.2828290001016,0.2778760001016,1.0399395,1.1082019998984,0,0
"370",370,"3/4/2000",1.78396133517,1.92,5,12.40277880642,2.97,6.8,0.87782224429,NA,0,0,0.2757169998984,0.2828290001016,1.0174287498984,1.0399395,0,0
"371",371,"3/5/2000",1.38752548291,1.91,5.05,12.88416519845,2.8,6.966666667,6.2297062498,NA,0,0,0.2280285,0.2757169998984,1.1209654998984,1.0174287498984,0,0
"372",372,"3/6/2000",1.50079286927,1.89,5.45,12.09129349393,2.8,7.15,1.4158423295,NA,0,0,0.2361882498984,0.2280285,1.0969307501016,1.1209654998984,0,0
"373",373,"3/7/2000",2.52019934651,1.86,5.7,11.58159025531,2.84,7.356666667,0.62297062498,NA,0,0,0.3356292498984,0.2361882498984,1.0208260001016,1.0969307501016,0,0
"374",374,"3/8/2000",4.30416068168,1.84,5.85,14.04515590864,2.74,7.49,0.65128747157,NA,0,0,0.4531995,0.3356292498984,1.0677842501016,1.0208260001016,0,0
"375",375,"3/9/2000",4.55901230099,NA,5.75,13.73367059615,2.76,7.603333333,0.48138639203,NA,0.99108963065,0,0.44586525,0.4531995,1.0955337498984,1.0677842501016,0,0
"376",376,"3/10/2000",14.30000752795,NA,5.6,13.81862113592,2.44,7.636666667,0.45306954544,NA,0.90613909088,0,0.8617902498984,0.44586525,1.215771,1.0955337498984,0,0
"377",377,"3/11/2000",12.14792718711,NA,5.7,20.18991161867,2.15,7.656666667,0.48138639203,NA,0.8495053977,0,0.7894002498984,0.8617902498984,1.4185900001016,1.215771,0,0
"378",378,"3/12/2000",3.02990258513,NA,5.7,21.40753602204,2.06,7.783333333,0.45306954544,NA,0.8495053977,0,0.3968749998984,0.7894002498984,1.2586652501016,1.4185900001016,0,0
"379",379,"3/13/2000",2.32198142038,NA,5.85,15.46099823814,2.2,7.966666667,0.42475269885,NA,0.73623801134,0,0.3324225,0.3968749998984,1.0861992498984,1.2586652501016,0,0
"380",380,"3/14/2000",1.81227818176,NA,6.05,13.5920863632,2.37,8.146666667,0.39643585226,NA,0.65128747157,0,0.2798127498984,0.3324225,1.0305732498984,1.0861992498984,0,0
"381",381,"3/15/2000",1.58574340904,NA,6.05,12.60099673255,2.5,8.326666667,0.42475269885,NA,0.53802008521,0,0.2534284998984,0.2798127498984,0.996696,1.0305732498984,0,0
"382",382,"3/16/2000",2.01049610789,NA,6.15,12.48772934619,2.54,8.326666667,0.45306954544,NA,0.5663369318,0,0.2984817498984,0.2534284998984,0.9862502501016,0.996696,0,0
"383",383,"3/17/2000",1.75564448858,NA,6.25,12.09129349393,2.59,8.296666667,0.48138639203,NA,0.59465377839,0,0.2730182501016,0.2984817498984,0.9994264998984,0.9862502501016,0,0
"384",384,"3/18/2000",1.6990107954,NA,6.3,11.21347124964,2.61,8.336666667,0.42475269885,NA,0.53802008521,0,0.267462,0.2730182501016,0.97736025,0.9994264998984,0,0
"385",385,"3/19/2000",1.86891187494,NA,6.35,10.53386693148,2.69,8.433333333,0.42475269885,NA,0.48138639203,0,0.28603575,0.267462,0.9755822501016,0.97736025,0,0
"386",386,"3/20/2000",1.67069394881,NA,6.25,10.95861963033,2.7,8.556666667,0.39643585226,NA,0.5663369318,0,0.2650172501016,0.28603575,0.9774555,0.9755822501016,0,0
"387",387,"3/21/2000",1.81227818176,NA,6.2,11.07188701669,2.67,8.586666667,0.42475269885,NA,0.50970323862,0,0.2815272498984,0.2650172501016,0.9735184998984,0.9774555,0,0
"388",388,"3/22/2000",2.15208034084,NA,6.25,12.14792718711,2.62,8.543333333,0.45306954544,NA,0.53802008521,0,0.3158807501016,0.2815272498984,0.9885679998984,0.9735184998984,0,0
"389",389,"3/23/2000",2.18039718743,NA,6.6,12.85584835186,2.57,8.5,0.45306954544,NA,0.50970323862,0,0.3179127498984,0.3158807501016,0.9958705001016,0.9885679998984,0,0
"390",390,"3/24/2000",2.2653477272,NA,6.85,13.22396735753,2.55,8.493333333,0.42475269885,NA,0.65128747157,0,0.3273424998984,0.3179127498984,0.99774375,0.9958705001016,0,0
"391",391,"3/25/2000",1.81227818176,NA,6.9,12.11961034052,2.57,8.633333333,0.39643585226,NA,0.53802008521,0,0.27879675,0.3273424998984,0.98536125,0.99774375,0,0
"392",392,"3/26/2000",1.61406025563,NA,7.15,11.46832286895,2.63,8.846666667,0.39643585226,NA,0.62297062498,0,0.2554287498984,0.27879675,0.96840675,0.98536125,0,0
"393",393,"3/27/2000",1.44415917609,NA,7.2,10.53386693148,2.86,9.046666667,0.39643585226,NA,0.5663369318,0,0.2371090001016,0.2554287498984,0.97088325,0.96840675,0,0
"394",394,"3/28/2000",1.18930755678,NA,7,8.72158874972,NA,9.2,0.42475269885,NA,0.50970323862,0,0.2018982498984,0.2371090001016,0.95583375,0.97088325,0,0
"395",395,"3/29/2000",1.16099071019,NA,7.35,8.32515289746,3.58,9.28,0.48138639203,NA,0.76455485793,0,0.1977707501016,0.2018982498984,0.94916625,0.95583375,0,0
"396",396,"3/30/2000",1.16099071019,NA,7.1,8.18356866451,3.57,9.306666667,0.48138639203,NA,0.62297062498,0,0.19897725,0.1977707501016,0.9449117501016,0.94916625,0,0
"397",397,"3/31/2000",2.18039718743,NA,7.05,8.89148982926,3.45,9.286666667,0.67960431816,NA,0.65128747157,0,0.3142932498984,0.19897725,0.9837102498984,0.9449117501016,0,0
"398",398,"4/1/2000",2.831684659,2.15,7.4,10.4772332383,3.28,9.336666667,0.70792116475,NA,0.53802008521,0,0.3813175001016,0.3142932498984,1.0444797498984,0.9837102498984,0,0
"399",399,"4/2/2000",2.86000150559,2.06,7.45,11.80812502803,NA,9.413333333,0.59465377839,NA,0.42475269885,0,0.3840811305408,0.3813175001016,1.0575566086824,1.0444797498984,0,0
"400",400,"4/3/2000",2.46356565333,2,7.35,11.86475872121,3.23,9.41,0.5663369318,NA,0.45306954544,0,0.35118675,0.3840811305408,1.0358119998984,1.0575566086824,0,0
"401",401,"4/4/2000",2.23703088061,2,7.6,11.72317448826,NA,9.403333333,0.53802008521,NA,0.39643585226,0,0.3320097498984,0.35118675,1.0120322524872,1.0358119998984,0,0
"402",402,"4/5/2000",2.06712980107,2,8.1,11.0435701701,3.33,9.52,0.50970323862,NA,0.36811900567,0,0.3193414998984,0.3320097498984,1.0026015,1.0120322524872,0,0
"403",403,"4/6/2000",1.86891187494,2,7.95,10.10911423263,3.21,9.613333333,0.42475269885,NA,0.39643585226,0,0.3008312501016,0.3193414998984,0.9868217501016,1.0026015,0,0
"404",404,"4/7/2000",1.61406025563,2,8.2,9.25960883493,2.77,9.703333333,0.39643585226,NA,0.67960431816,0,0.279654,0.3008312501016,0.97640775,0.9868217501016,0,0
"405",405,"4/8/2000",1.58574340904,2,8.5,8.94812352244,2.65,9.75,0.53802008521,NA,0.82118855111,0,0.27612975,0.279654,0.9664382501016,0.97640775,0,0
"406",406,"4/9/2000",1.38752548291,2,8.65,8.91980667585,2.58,9.956666667,0.59465377839,NA,1.27425809655,0,0.2574925001016,0.27612975,0.9690100001016,0.9664382501016,0,0
"407",407,"4/10/2000",1.10435701701,2,8.8,8.52337082359,3.2,10.22666667,0.73623801134,NA,2.86000150559,0,0.2284095,0.2574925001016,0.9602470001016,0.9690100001016,0,0
"408",408,"4/11/2000",1.10435701701,1.99,8.85,7.87208335202,3.66,10.41666667,0.62297062498,NA,2.23703088061,0,0.2337117498984,0.2284095,0.9488487498984,0.9602470001016,0,0
"409",409,"4/12/2000",1.01940647724,1.99,8.95,7.81544965884,3.47,10.57333333,0.65128747157,NA,1.4158423295,0,0.2283460001016,0.2337117498984,0.947928,0.9488487498984,0,0
"410",410,"4/13/2000",1.04772332383,1.98,9.3,7.90040019861,3.22,10.76,0.5663369318,NA,0.99108963065,0,0.23421975,0.2283460001016,0.93487875,0.947928,0,0
"411",411,"4/14/2000",0.87782224429,1.97,9.45,7.6455485793,2.96,10.98666667,0.62297062498,NA,0.65128747157,0,0.2056129998984,0.23421975,0.9210040001016,0.93487875,0,0
"412",412,"4/15/2000",1.16099071019,1.98,9.35,7.30574642022,2.78,11.14333333,0.59465377839,NA,0.59465377839,0,0.2438717501016,0.2056129998984,0.9187180001016,0.9210040001016,0,0
"413",413,"4/16/2000",1.81227818176,1.98,9.75,8.12693497133,2.65,11.30333333,0.67960431816,NA,0.62297062498,0,0.3124517501016,0.2438717501016,0.9585325001016,0.9187180001016,0,0
"414",414,"4/17/2000",1.67069394881,2.02,9.8,8.24020235769,2.54,11.53333333,0.65128747157,NA,0.67960431816,0,0.30165675,0.3124517501016,0.96774,0.9585325001016,0,0
"415",415,"4/18/2000",1.50079286927,2.03,10.3,8.07030127815,2.5,11.8,0.67960431816,NA,0.65128747157,0,0.2828607498984,0.30165675,0.9130982501016,0.96774,0,0
"416",416,"4/19/2000",0.99108963065,2.04,10.8,7.87208335202,2.93,12.00666667,0.62297062498,NA,0.65128747157,0,0.2229167501016,0.2828607498984,0.888492,0.9130982501016,0,0
"417",417,"4/20/2000",0.99108963065,2.03,10.85,7.6455485793,2.7,12.21,0.5663369318,NA,0.5663369318,0,0.2235199998984,0.2229167501016,0.86972775,0.888492,0,0
"418",418,"4/21/2000",0.99108963065,2.03,10.85,9.14634144857,2.87,12.48,0.48138639203,NA,1.1326738636,0,0.2224722498984,0.2235199998984,0.8619807498984,0.86972775,0,0
"419",419,"4/22/2000",0.90613909088,2.03,10.9,8.24020235769,3.61,12.70666667,0.42475269885,NA,0.93445593747,0,0.2122487501016,0.2224722498984,0.8585835,0.8619807498984,0,0
"420",420,"4/23/2000",1.86891187494,2,10.95,8.29683605087,3.56,12.87,0.62297062498,NA,0.99108963065,0,0.3053715,0.2122487501016,0.8728075001016,0.8585835,0,0
"421",421,"4/24/2000",2.66178357946,1.99,11.4,9.0613909088,3.33,12.98666667,0.76455485793,NA,0.93445593747,0,0.3824605001016,0.3053715,0.9602470001016,0.8728075001016,0,0
"422",422,"4/25/2000",2.23703088061,2,11.4,10.27901531217,2.87,13.05666667,0.53802008521,NA,0.99108963065,0,0.3491865,0.3824605001016,0.9796144998984,0.9602470001016,0,0
"423",423,"4/26/2000",1.75564448858,2,11.5,9.3445593747,2.96,13.15666667,0.5663369318,NA,1.07604017042,0.5663369318,0.31003875,0.3491865,0.9616122498984,0.9796144998984,0,0
"424",424,"4/27/2000",1.52910971586,2.01,11.5,7.70218227248,3.59,13.32333333,0.33980215908,NA,1.10435701701,1.04772332383,0.287655,0.31003875,0.9386569998984,0.9616122498984,0,0
"425",425,"4/28/2000",1.38752548291,2.02,11.65,6.85267687478,3.49,13.53,0.36811900567,NA,0.99108963065,1.07604017042,0.2714625,0.287655,0.9152890001016,0.9386569998984,0,0
"426",426,"4/29/2000",1.07604017042,2.03,11.9,6.90931056796,3.5,13.77333333,0.36811900567,NA,0.99108963065,1.07604017042,0.2362517501016,0.2714625,0.9056052498984,0.9152890001016,0,0
"427",427,"4/30/2000",11.97802610757,2.03,12.2,8.46673713041,2.98,13.98,3.85109113624,NA,1.04772332383,1.10435701701,0.7535862498984,0.2362517501016,1.2333071150928,0.9056052498984,0,0
"428",428,"5/1/2000",3.65287321011,2.03,12.15,18.91565352212,1.96,14.07333333,5.04039869302,NA,1.04772332383,0.99108963065,0.4490402501016,0.7535862498984,1.4250480000888,1.2333071150928,0,0
"429",429,"5/2/2000",2.37861511356,2.03,12.4,16.19723624948,1.89,14.21333333,0.93445593747,NA,0.87782224429,0.76455485793,0.3620134998984,0.4490402501016,1.1617324998984,1.4250480000888,0,0
"430",430,"5/3/2000",1.81227818176,2.02,12.5,12.99743258481,2.14,14.47666667,0.65128747157,NA,1.1326738636,0.70792116475,0.312039,0.3620134998984,1.0643869998984,1.1617324998984,0,0
"431",431,"5/4/2000",1.27425809655,2.02,12.45,11.24178809623,2.23,14.77333333,0.5663369318,NA,0.87782224429,0.79287170452,0.2597149998984,0.312039,1.0231120001016,1.0643869998984,0,0
"432",432,"5/5/2000",0.96277278406,2,12.6,10.08079738604,2.29,14.99666667,0.5663369318,NA,0.76455485793,0.8495053977,0.2195830001016,0.2597149998984,0.9828212501016,1.0231120001016,0,0.010668
"433",433,"5/6/2000",0.93445593747,1.97,12.6,9.31624252811,2.23,15.23333333,0.59465377839,NA,0.73623801134,0.8495053977,0.21516975,0.2195830001016,0.9404350001016,0.9828212501016,0,0.009398
"434",434,"5/7/2000",0.90613909088,1.93,12.6,9.17465829516,2.68,15.54333333,0.62297062498,NA,0.96277278406,0.8495053977,0.210312,0.21516975,0.8926195001016,0.9404350001016,0.004318,0.00889
"435",435,"5/8/2000",0.90613909088,1.94,12.7,8.55168767018,3.44,15.81,0.5663369318,NA,0.67960431816,0.82118855111,0.2094865001016,0.210312,0.8691880001016,0.8926195001016,0,0.00889
"436",436,"5/9/2000",1.04772332383,1.94,12.95,7.81544965884,3.52,15.96,0.59465377839,NA,0.5663369318,0.82118855111,0.2289492498984,0.2094865001016,0.8354059998984,0.8691880001016,0,0.013208
"437",437,"5/10/2000",1.01940647724,1.95,13.05,7.0792116475,NA,16.11666667,0.5663369318,NA,0.5663369318,0.8495053977,0.2287270001016,0.2289492498984,0.8253730001016,0.8354059998984,0,0.01524
"438",438,"5/11/2000",1.52910971586,1.96,14.6,6.34297363616,3.8,16.33333333,0.53802008521,NA,0.53802008521,0.82118855111,0.2859722501016,0.2287270001016,0.8205046665312,0.8253730001016,0,0.009652
"439",439,"5/12/2000",1.44415917609,1.95,14,6.34297363616,3.75,16.42333333,0.5663369318,NA,0.50970323862,0.87782224429,0.2756852501016,0.2859722501016,0.8268017501016,0.8205046665312,0,0.009144
"440",440,"5/13/2000",2.09544664766,1.96,13.95,6.71109264183,3.65,16.43333333,0.50970323862,NA,0.5663369318,0.8495053977,0.33909,0.2756852501016,0.8309927501016,0.8268017501016,0,0.00889
"441",441,"5/14/2000",2.12376349425,1.99,14.5,7.22079588045,3.48,16.4,0.50970323862,NA,0.70792116475,0.82118855111,0.341757,0.33909,0.8556625001016,0.8309927501016,0,0.010414
"442",442,"5/15/2000",1.86891187494,2.03,14.8,8.43842028382,3.17,16.63,0.5663369318,NA,0.87782224429,0.79287170452,0.31880175,0.341757,0.9035097498984,0.8556625001016,0,0.008128
"443",443,"5/16/2000",1.4158423295,2.07,14.65,8.55168767018,3.14,16.91,0.48138639203,NA,0.90613909088,0.8495053977,0.2735897501016,0.31880175,0.9021762498984,0.9035097498984,0,0.01524
"444",444,"5/17/2000",1.21762440337,2.08,15.25,8.66495505654,3.35,17.05333333,0.48138639203,NA,0.67960431816,0.82118855111,0.2549207501016,0.2735897501016,0.890016,0.9021762498984,0,0.00889
"445",445,"5/18/2000",1.16099071019,2.08,14.8,7.58891488612,3.56,16.92666667,0.50970323862,NA,0.48138639203,0.82118855111,0.2454274998984,0.2549207501016,0.88191975,0.890016,0,0.007112
"446",446,"5/19/2000",1.16099071019,2.07,14.95,7.3623801134,3.57,16.91,0.42475269885,NA,0.45306954544,0.8495053977,0.2459989998984,0.2454274998984,0.89239725,0.88191975,0,0.007366
"447",447,"5/20/2000",1.21762440337,2.07,14.85,7.95703389179,3.37,17.09,0.42475269885,NA,0.45306954544,0.76455485793,0.2526664998984,0.2459989998984,0.8892222498984,0.89239725,0,0.00635
"448",448,"5/21/2000",1.10435701701,2.07,15.05,7.9287170452,3.23,17.23666667,0.45306954544,NA,0.45306954544,0.73623801134,0.2387599998984,0.2526664998984,0.887349,0.8892222498984,0,0.009652
"449",449,"5/22/2000",0.99108963065,2.07,15,8.24020235769,3.11,17.42333333,0.42475269885,NA,0.45306954544,0.70792116475,0.2220595001016,0.2387599998984,0.8840787498984,0.887349,0,0.00889
"450",450,"5/23/2000",0.8495053977,2.06,15,7.90040019861,3.11,17.65333333,0.45306954544,NA,0.42475269885,0.79287170452,0.2022792498984,0.2220595001016,0.8832214998984,0.8840787498984,0,0.009398
"451",451,"5/24/2000",0.87782224429,2.05,14.9,6.56950840888,3.25,17.79,0.48138639203,NA,0.42475269885,0.8495053977,0.2069464998984,0.2022792498984,0.8801734998984,0.8832214998984,0.000508,0.009906
"452",452,"5/25/2000",0.87782224429,2.07,14.95,6.00317147708,3.21,17.87333333,0.42475269885,NA,0.45306954544,0.8495053977,0.2072322498984,0.2069464998984,0.8777598316752,0.8801734998984,0.000254,0.007874
"453",453,"5/26/2000",0.87782224429,2.08,15.05,6.20138940321,3.41,17.97333333,0.45306954544,NA,0.50970323862,0.87782224429,0.2048509998984,0.2072322498984,0.8870314998984,0.8777598316752,0,0.007874
"454",454,"5/27/2000",0.90613909088,2.08,15.1,6.48455786911,3.29,18.10666667,0.45306954544,NA,0.45306954544,0.90613909088,0.20964525,0.2048509998984,0.8833485,0.8870314998984,0,0.0127
"455",455,"5/28/2000",0.8495053977,2.06,15.1,6.31465678957,3.23,18.3,0.53802008521,NA,0.42475269885,0.87782224429,0.20297775,0.20964525,0.8856027498984,0.8833485,0,0.015748
"456",456,"5/29/2000",0.8495053977,2.05,15.2,6.71109264183,3.41,18.50333333,0.50970323862,NA,0.42475269885,0.87782224429,0.19935825,0.20297775,0.8875712501016,0.8856027498984,0,0.014986
"457",457,"5/30/2000",0.82118855111,2.03,15.2,6.88099372137,2.91,18.77,0.48138639203,NA,0.42475269885,0.82118855111,0.1921510001016,0.19935825,0.8457882498984,0.8875712501016,0.005334,0.013716
"458",458,"5/31/2000",0.87782224429,2.03,15.55,5.88990409072,2.74,19.13,0.48138639203,NA,0.39643585226,0.82118855111,0.2023744998984,0.1921510001016,0.8608060001016,0.8457882498984,0,0.011684
"459",459,"6/1/2000",0.82118855111,2.04,15.5,6.17307255662,2.81,19.39333333,0.5663369318,NA,0.39643585226,0.87782224429,0.19269075,0.2023744998984,0.8818562501016,0.8608060001016,0,0.011176
"460",460,"6/2/2000",1.33089178973,2.04,15.35,6.05980517026,3.1,19.49666667,0.53802008521,NA,0.42475269885,0.8495053977,0.2384425001016,0.19269075,0.864489,0.8818562501016,0,0.014224
"461",461,"6/3/2000",9.28792568152,2.03,15.5,6.03148832367,3.49,19.56666667,0.48138639203,NA,0.42475269885,0.79287170452,0.703326,0.2384425001016,0.9985375001016,0.864489,0,0.011938
"462",462,"6/4/2000",9.76931207355,2.03,15.45,9.76931207355,2.45,19.56666667,0.33980215908,NA,0.39643585226,0.158574340904,0.7230109998984,0.703326,1.2262802501016,0.9985375001016,0,0.014478
"463",463,"6/5/2000",10.53386693148,2.03,15.45,11.35505548259,1.92,19.48333333,0.39643585226,NA,0.45306954544,1.04772332383,0.7473315,0.7230109998984,1.2642850001016,1.2262802501016,0,0.017272
"464",464,"6/6/2000",14.04515590864,2.01,15.6,12.99743258481,1.9,19.40666667,0.36811900567,NA,0.50970323862,0.99108963065,0.8550910001016,0.7473315,1.3320394998984,1.2642850001016,0,0.013716
"465",465,"6/7/2000",16.7069394881,2.01,15.65,15.34773085178,1.91,19.50666667,0.42475269885,NA,0.48138639203,0.99108963065,0.926211,0.8550910001016,1.3939519998984,1.3320394998984,0,0.02159
"466",466,"6/8/2000",18.49090082327,2.03,15.65,16.28218678925,1.9,19.64333333,0.39643585226,NA,0.45306954544,1.07604017042,0.9697084998984,0.926211,1.45322925,1.3939519998984,0,0.02159
"467",467,"6/9/2000",21.57743710158,NA,NA,17.35822695967,1.95,19.7,0.48138639203,NA,0.48138639203,1.16099071019,1.0394950001016,0.9697084998984,1.50876,1.45322925,0.001778,0.01524
"468",468,"6/10/2000",31.148531249,NA,NA,19.2554556812,1.79,19.74333333,0.45306954544,NA,0.90613909088,1.33089178973,1.28692275,1.0394950001016,1.58867475,1.50876,0,0.014478
"469",469,"6/11/2000",32.2812051126,NA,NA,22.00218980043,1.77,19.92333333,0.45306954544,NA,0.99108963065,1.35920863632,1.3170852498984,1.28692275,1.6393159998984,1.58867475,0,0.017526
"470",470,"6/12/2000",32.8475420444,NA,NA,24.52238914694,1.82,20.11333333,0.45306954544,NA,0.8495053977,1.33089178973,1.3310869998984,1.3170852498984,1.6593820001016,1.6393159998984,0,0.017526
"471",471,"6/13/2000",26.70278633437,NA,NA,25.57011247077,1.84,20.26,0.48138639203,NA,0.67960431816,1.33089178973,1.1660187498984,1.3310869998984,1.65735,1.6593820001016,0,0.009398
"472",472,"6/14/2000",23.07822997085,2.08,18.85,23.30476474357,1.84,20.31666667,0.50970323862,NA,0.39643585226,1.33089178973,1.07337225,1.1660187498984,1.6143287501016,1.65735,0,0.017018
"473",473,"6/15/2000",21.71902133453,2.03,19.2,23.04991312426,1.86,20.38666667,0.45306954544,NA,0.8495053977,1.33089178973,1.0439717501016,1.07337225,1.5979457501016,1.6143287501016,0,0.010414
"474",474,"6/16/2000",21.06773386296,1.99,19.55,21.97387295384,1.78,20.47666667,0.33980215908,NA,1.16099071019,1.10435701701,1.02955725,1.0439717501016,1.5712122498984,1.5979457501016,0,0.005842
"475",475,"6/17/2000",22.28535826633,1.98,19.3,23.33308159016,1.75,20.67,0.53802008521,NA,0.70792116475,0.82118855111,1.0563225,1.02955725,1.5843567498984,1.5712122498984,0,0.015494
"476",476,"6/18/2000",22.56852673223,1.99,19.4,25.45684508441,1.78,20.8,0.53802008521,NA,1.55742656245,0.70792116475,1.06213275,1.0563225,1.6043592498984,1.5843567498984,0,0.015748
"477",477,"6/19/2000",21.71902133453,2,19.65,25.23031031169,1.76,20.93666667,0.50970323862,NA,0.76455485793,0.65128747157,1.0439082498984,1.06213275,1.6030575,1.6043592498984,0,0.01143
"478",478,"6/20/2000",20.33149585162,2,19.55,23.95605221514,1.77,21.06666667,0.62297062498,NA,0.8495053977,0.65128747157,1.0134917501016,1.0439082498984,1.57819725,1.6030575,0.000762,0.010414
"479",479,"6/21/2000",18.74575244258,2.01,19.55,22.85169519813,1.79,21.13,0.59465377839,NA,0.87782224429,0.50970323862,0.97621725,1.0134917501016,1.5493047498984,1.57819725,0.001016,0.016002
"480",480,"6/22/2000",17.41486065285,2.01,19.65,21.94555610725,1.86,21.16333333,0.5663369318,NA,0.70792116475,0.50970323862,0.9440545001016,0.97621725,1.5273655001016,1.5493047498984,0,0.01143
"481",481,"6/23/2000",17.35822695967,2.01,19.7,21.54912025499,1.82,21.21,0.50970323862,NA,0.5663369318,0.65128747157,0.9424669998984,0.9440545001016,1.5163482498984,1.5273655001016,0.00254,0.0127
"482",482,"6/24/2000",16.96179110741,2.02,19.7,21.37921917545,1.78,21.35,0.45306954544,NA,0.79287170452,0.67960431816,0.9328467498984,0.9424669998984,1.5027274998984,1.5163482498984,0,0.012954
"483",483,"6/25/2000",16.73525633469,2.03,19.7,20.64298116411,1.81,21.47666667,0.42475269885,NA,2.49188249992,0.82118855111,0.9272905001016,0.9328467498984,1.4949805001016,1.5027274998984,0.005588,0.010668
"484",484,"6/26/2000",17.10337534036,2.03,19.75,20.55803062434,1.83,21.52,0.45306954544,NA,1.27425809655,0.82118855111,0.9361530947208,0.9272905001016,1.4897734998984,1.4949805001016,0.00381,0.009652
"485",485,"6/27/2000",18.09446497101,2.02,19.7,21.63407079476,1.82,21.43333333,0.48138639203,NA,1.21762440337,0.79287170452,0.9606597498984,0.9361530947208,1.5125382498984,1.4897734998984,0,0.00762
"486",486,"6/28/2000",18.51921766986,2.03,19.75,23.19149735721,1.84,21.29,0.50970323862,NA,1.27425809655,0.73623801134,0.9711372498984,0.9606597498984,1.52714325,1.5125382498984,0,0.016256
"487",487,"6/29/2000",18.4059502835,2.03,20.2,23.44634897652,1.88,21.24,0.53802008521,NA,1.30257494314,0.73623801134,0.9683115,0.9711372498984,1.5326359998984,1.52714325,0,0.011684
"488",488,"6/30/2000",17.92456389147,2.04,20.25,22.62516042541,1.91,21.26,0.5663369318,NA,1.1326738636,0.73623801134,0.95631,0.9683115,1.5133954998984,1.5326359998984,0,0.014732
"489",489,"7/1/2000",16.19723624948,2.05,20.1,22.34199195951,1.92,21.35,0.5663369318,NA,0.87782224429,0.73623801134,0.9130982501016,0.95631,1.49475825,1.5133954998984,0.03429,0
"490",490,"7/2/2000",18.32099974373,2.05,20.1,22.00218980043,1.91,21.49333333,0.70792116475,NA,0.8495053977,0.62297062498,0.96097725,0.9130982501016,1.51914225,1.49475825,0.001778,0.014478
"491",491,"7/3/2000",18.88733667553,2.06,20.45,29.4495204536,1.79,21.55333333,0.79287170452,NA,0.59465377839,0.220871403402,0.9752329998984,0.96097725,1.6748125001016,1.51914225,0,0.01397
"492",492,"7/4/2000",13.05406627799,2.07,20.7,24.80555761284,1.9,21.65,0.48138639203,NA,0.53802008521,0.76455485793,0.8212137498984,0.9752329998984,1.5135859998984,1.6748125001016,0,0.015494
"493",493,"7/5/2000",13.19565051094,2.07,20.6,19.11387144825,1.96,21.83,0.42475269885,NA,0.50970323862,0.79287170452,0.8211184998984,0.8212137498984,1.4234477501016,1.5135859998984,0,0.019558
