DATE,q.in,ec.in,t.in,q.out,ec.out,t.out,q.BIG,q.BUF,q.WIL,q.FRO,df.0,df.1,dg.0,dg.1,p,et
11/25/2001,0.24918825,2.34,7.35,2.916635199,4.24,10.7,0.235029827,NA,0,0.736238011,0.2245995,0.22666325,0.72456675,0.728853,0,0.002159
11/26/2001,0.243524881,2.34,5.55,2.888318352,4.29,10.49333333,0.226534773,NA,0,0.736238011,0.221742,0.2245995,0.72088375,0.72456675,0,0.001651
11/27/2001,0.243524881,2.34,3.85,2.718417273,4.34,10.12333333,0.209544665,NA,0,0.651287472,0.22209125,0.221742,0.71574025,0.72088375,0,0.000762
11/28/2001,0.266178358,2.34,3.15,2.746734119,4.36,9.746666667,0.229366457,NA,0,0.651287472,0.2280285,0.22209125,0.71808975,0.71574025,0,0.002413
11/29/2001,0.246356565,2.34,3.1,2.860001506,4.32,9.4,0.223703088,NA,0,0.651287472,0.2232025,0.2280285,0.72393175,0.71808975,0,0.002921
11/30/2001,0.246356565,2.33,3.3,2.860001506,4.29,9.053333333,0.339802159,NA,0,0.651287472,0.222730979,0.2232025,0.72856725,0.72393175,0,0.003683
12/1/2001,0.246356565,2.31,3.35,2.916635199,4.26,8.786666667,0.566336932,NA,0,0.651287472,0.222631,0.222730979,0.74602975,0.72856725,0,0.003302
12/2/2001,0.237861511,2.32,3.55,3.001585739,4.29,8.546666667,0.509703239,NA,0,0.679604318,0.22069425,0.222631,0.7543165,0.74602975,0,0.005588
12/3/2001,0.237861511,2.34,4.95,3.029902585,4.24,8.36,0.622970625,NA,0,0.707921165,0.22088475,0.22069425,0.75447525,0.7543165,0,0.007747
12/4/2001,0.246356565,2.36,5,2.944952045,4.22,8.133333333,0.651287472,NA,0,0.707921165,0.222631,0.22088475,0.76666725,0.75447525,0,0.003937
12/5/2001,0.237861511,2.36,5.9,2.944952045,4.19,7.94,0.622970625,NA,0,0.707921165,0.22098,0.222631,0.76825475,0.76666725,0,0.005207
12/6/2001,0.235029827,2.37,4.5,2.973268892,4.21,7.69,0.594653778,NA,0,0.707921165,0.220193937,0.22098,0.7611745,0.76825475,0,0.004191
12/7/2001,0.237861511,2.36,3.9,3.001585739,4.21,7.443333333,0.566336932,NA,0,0.707921165,0.22094825,0.220193937,0.760476,0.7611745,0,0.003302
12/8/2001,0.235029827,2.36,3.15,2.973268892,4.23,7.266666667,0.594653778,NA,0,0.679604318,0.2200275,0.22094825,0.75707875,0.760476,0,0.004445
12/9/2001,0.226534773,2.36,3.25,2.973268892,4.24,7.11,0.538020085,NA,0,0.679604318,0.21783675,0.2200275,0.75790425,0.75707875,0,0.003302
12/10/2001,0.229366457,2.36,2.7,3.001585739,4.23,6.913333333,0.566336932,NA,0,0.707921165,0.218313,0.21783675,0.75942825,0.75790425,0.000254,0.003556
12/11/2001,0.232198142,2.36,3.3,3.001585739,4.21,6.733333333,0.566336932,NA,0,0.707921165,0.2190115,0.218313,0.767842,0.75942825,0.000127,0.000381
12/12/2001,0.229366457,2.36,3,3.086536278,4.17,6.486666667,0.594653778,NA,0,0.707921165,0.2186305,0.2190115,0.77079475,0.767842,0.001016,0.000762
12/13/2001,0.223703088,2.36,2.05,3.426338437,4.13,6.193333333,0.538020085,NA,0,0.339802159,0.21593175,0.2186305,0.76412725,0.77079475,0.000254,0.001651
12/14/2001,0.223703088,2.38,2.55,3.624556364,4.12,5.873333333,0.481386392,NA,0,0.002265348,0.21605875,0.21593175,0.76025375,0.76412725,0,0.003175
12/15/2001,0.223703088,2.37,3.15,3.624556364,4.03,5.616666667,0.509703239,NA,0,0,0.216408,0.21605875,0.766191,0.76025375,0,0.002032
12/16/2001,0.223703088,2.37,3.05,3.624556364,3.97,5.366666667,0.538020085,NA,0,0,0.21650325,0.216408,0.761619,0.766191,0,0.00381
12/17/2001,0.223703088,2.38,3.15,3.596239517,3.93,5.073333333,0.538020085,NA,0,0,0.21669375,0.21650325,0.75853925,0.761619,0,0.003429
12/18/2001,0.226534773,2.37,2.65,3.624556364,3.9,4.853333333,0.538020085,NA,0,0,0.217678,0.21669375,0.765048,0.75853925,0,0.002413
12/19/2001,0.229366457,2.38,3.3,3.596239517,NA,4.74137931,0.566336932,NA,0,0,0.21796375,0.217678,0.757428,0.765048,0,0.002794
12/20/2001,0.229366457,2.38,3.4,3.539605824,NA,4.664285714,0.566336932,NA,0,0,0.21866225,0.21796375,0.76171425,0.757428,0,0.005461
12/21/2001,0.232198142,2.38,3.15,3.56792267,NA,4.585185185,0.538020085,NA,0,0,0.219202,0.21866225,0.7651115,0.76171425,0.000127,0.001778
12/22/2001,0.243524881,2.34,3.2,3.65287321,NA,4.515384615,0.566336932,NA,0,0,0.2221865,0.219202,0.77200125,0.7651115,0,0.001524
12/23/2001,0.226534773,2.38,3.05,3.596239517,NA,4.376,0.538020085,NA,0,0,0.217678,0.2221865,0.76273025,0.77200125,0,0.001016
12/24/2001,0.223703088,2.4,2.85,3.65287321,NA,4.266666667,0.509703239,NA,0,0,0.216789,0.217678,0.75819,0.76273025,0,0.002413
12/25/2001,0.223703088,2.4,3,3.709506903,NA,4.152173913,0.453069545,NA,0,0,0.2165985,0.216789,0.75669775,0.75819,0,0.003175
12/26/2001,0.223703088,2.39,2.4,3.82277429,NA,4.15,0.481386392,NA,0,0,0.21669375,0.2165985,0.7546975,0.75669775,0.000762,0.002286
12/27/2001,0.226534773,2.39,3,3.794457443,NA,4.285714286,0.481386392,NA,0,0,0.2173605,0.21669375,0.7569835,0.7546975,0,0.00381
12/28/2001,0.226534773,2.39,3.1,3.709506903,NA,4.445,0.424752699,NA,0,0,0.217932,0.2173605,0.753618,0.7569835,0,0.00127
12/29/2001,0.229366457,2.4,2.75,3.539605824,NA,4.578947368,0.424752699,NA,0,0,0.218059,0.217932,0.74793475,0.753618,0,0.000254
12/30/2001,0.220871403,2.4,3.05,3.482972131,NA,4.644444444,0.424752699,NA,0,0,0.21555075,0.218059,0.745998,0.74793475,0,0
12/31/2001,0.220871403,2.41,2.7,3.539605824,NA,4.641176471,0.424752699,NA,0,0,0.215011,0.21555075,0.7452995,0.745998,0,0
1/1/2002,0.220871403,2.41,2.3,3.65287321,NA,4.64375,0.453069545,NA,0,0,0.21491575,0.215011,0.74482325,0.7452995,0,0.000508
1/2/2002,0.368119006,2.41,2.3,3.681190057,NA,4.5,0.509703239,NA,0,0,0.240284,0.21491575,0.74780775,0.74482325,0,0.001397
1/3/2002,0.679604318,2.42,2,3.73782375,NA,4.321428571,0.509703239,NA,0,0,0.30025975,0.240284,0.76596875,0.74780775,0,0.003048
1/4/2002,0.651287472,2.42,2.15,3.992675369,NA,4.046153846,0.509703239,NA,0,0,0.2961005,0.30025975,0.789559,0.76596875,0,0.002286
1/5/2002,0.679604318,2.4,2.75,3.936041676,NA,3.9,0.651287472,NA,0,0,0.2986405,0.2961005,0.79987775,0.789559,0,0.003048
1/6/2002,0.651287472,2.4,2.6,4.020992216,NA,3.781818182,0.622970625,NA,0,0,0.293751,0.2986405,0.80444975,0.79987775,0,0.004064
1/7/2002,0.594653778,2.41,3.2,4.049309062,NA,3.77,0.622970625,NA,0,0,0.282194,0.293751,0.80718025,0.80444975,0,0.00762
1/8/2002,0.481386392,2.4,3.7,4.049309062,NA,3.8,0.651287472,NA,0,0,0.26158825,0.282194,0.8028305,0.80718025,0,0.002921
1/9/2002,0.396435852,2.4,4.1,3.964358523,4.1,4.088888889,0.622970625,NA,0,0,0.24831675,0.26158825,0.79784575,0.8028305,0.001143,0.002286
1/10/2002,0.311485312,2.34,4.55,3.907724829,4.08,4.322222222,0.651287472,NA,0,0,0.22888575,0.24831675,0.79375,0.79784575,0,0.003937
1/11/2002,0.24918825,2.37,4.1,3.82277429,4.08,4.388888889,0.622970625,NA,0,0,0.20926425,0.22888575,0.789432,0.79375,0,0.003302
1/12/2002,0.237861511,2.4,4.05,3.82277429,4.09,4.611111111,0.566336932,NA,0,0,0.20418425,0.20926425,0.7835265,0.789432,0,0.004318
1/13/2002,0.232198142,2.41,3.85,3.766140596,4.12,4.877777778,0.622970625,NA,0,0,0.2011045,0.20418425,0.77873225,0.7835265,0,0.002667
1/14/2002,0.229366457,2.41,2.6,3.65287321,4.14,4.822222222,0.538020085,NA,0,0,0.19961225,0.2011045,0.77035025,0.77873225,0,0.00127
1/15/2002,0.229366457,2.42,3.1,3.511288977,4.16,4.633333333,0.453069545,NA,0,0,0.19885025,0.19961225,0.7639685,0.77035025,0,0.001905
1/16/2002,0.232198142,2.43,3.05,3.539605824,4.17,4.511111111,0.368119006,NA,0,0,0.19802475,0.19885025,0.757174,0.7639685,0,0.002032
1/17/2002,0.232198142,2.42,2.65,3.539605824,4.18,4.322222222,0.311485312,NA,0,0,0.19821525,0.19802475,0.7545705,0.757174,0,0.001143
1/18/2002,0.232198142,2.42,2.75,3.539605824,4.2,4.09,0.283168466,NA,0,0,0.1980565,0.19821525,0.75149075,0.7545705,0,0.00381
1/19/2002,0.229366457,2.42,2.6,3.511288977,4.21,3.918181818,0.283168466,NA,0,0,0.1975485,0.1980565,0.752348,0.75149075,0,0.004064
1/20/2002,0.229366457,2.43,2.6,3.454655284,4.21,3.791666667,0.283168466,NA,0,0,0.1971675,0.1975485,0.7508875,0.752348,0,0.004191
1/21/2002,0.229366457,2.43,2.6,3.369704744,4.21,3.692307692,0.283168466,NA,0,0,0.19719925,0.1971675,0.74869675,0.7508875,0,0.006985
1/22/2002,0.223703088,2.38,3.3,3.341387898,4.18,3.75,0.339802159,NA,0,0,0.19542125,0.19719925,0.75250675,0.74869675,0,0.00127
1/23/2002,0.218039719,2.38,2.8,3.454655284,4.16,3.746666667,0.311485312,NA,0,0,0.19326225,0.19542125,0.75225275,0.75250675,0,0.003048
1/24/2002,0.212376349,2.42,2.65,3.369704744,4.15,3.66875,0.252019935,NA,0,0,0.1899285,0.19326225,0.74425175,0.75225275,0,0.005588
1/25/2002,0.209544665,2.43,2.75,3.341387898,4.16,3.635294118,0.274673412,NA,0,0,0.18913475,0.1899285,0.75079225,0.74425175,0,0.005842
1/26/2002,0.209544665,2.4,3.3,3.426338437,4.05,3.744444444,0.283168466,NA,0,0,0.188722,0.18913475,0.75980925,0.75079225,0,0.005207
1/27/2002,0.20671298,2.39,4.05,3.426338437,4,3.873684211,0.311485312,NA,0,0,0.18786475,0.188722,0.75866625,0.75980925,0,0.003302
1/28/2002,0.203881295,2.41,3.6,3.426338437,4.01,3.935,0.283168466,NA,0,0,0.18608675,0.18786475,0.75434825,0.75866625,0,0.001397
1/29/2002,0.201049611,2.4,2.95,3.369704744,4,3.895238095,0.311485312,NA,0,0,0.1851025,0.18608675,0.7544435,0.75434825,0,0.000381
1/30/2002,0.215208034,2.38,1.4,3.341387898,3.99,3.763636364,0.237861511,NA,0,0,0.18824575,0.1851025,0.7493635,0.7544435,0,0.000762
1/31/2002,0.453069545,2.36,2.2,3.313071051,3.88,3.639130435,0.240693196,NA,0,0,0.2464435,0.18824575,0.7611745,0.7493635,0,0.000889
2/1/2002,0.453069545,2.39,2.45,3.369704744,3.81,3.520833333,0.257683304,NA,0,0,0.2710815,0.2464435,0.76581,0.7611745,0,0.000762
2/2/2002,0.481386392,2.4,1.95,3.65287321,3.8,3.444,0.283168466,NA,0,0,0.245491,0.2710815,0.776986,0.76581,0,0.000889
2/3/2002,0.453069545,2.4,2.55,3.624556364,3.87,3.411538462,0.277505097,NA,0,0,0.2447925,0.245491,0.782066,0.776986,0,0.001143
2/4/2002,0.538020085,2.39,2.45,3.624556364,3.93,3.4,0.283168466,NA,0,0,0.2571115,0.2447925,0.7831455,0.782066,0,0.000889
2/5/2002,0.566336932,2.37,2.8,3.624556364,3.98,3.417857143,0.283168466,NA,0,0,0.260080125,0.2571115,0.78622525,0.7831455,0,0.002032
2/6/2002,0.368119006,2.39,2.65,3.624556364,4.02,3.462068966,0.283168466,NA,0,0,0.2201545,0.260080125,0.78768575,0.78622525,0,0.002794
2/7/2002,0.212376349,2.37,3.2,3.596239517,4.03,3.533333333,0.311485312,NA,0,0,0.18183225,0.2201545,0.7700645,0.78768575,0,0.004064
2/8/2002,0.220871403,2.33,3.95,3.482972131,4.05,3.55,0.311485312,NA,0,0,0.1830705,0.18183225,0.76304775,0.7700645,0,0
2/9/2002,0.311485312,2.35,2.7,3.426338437,4.09,3.436666667,0.311485312,NA,0,0,0.205232,0.1830705,0.75669775,0.76304775,0,0.004318
2/10/2002,0.339802159,2.37,1.95,3.256437358,4.21,3.346666667,0.226534773,NA,0,0,0.208026,0.205232,0.759714,0.75669775,0,0.00635
2/11/2002,0.243524881,2.38,3.45,3.256437358,4.19,3.333333333,0.283168466,NA,0,0,0.18799175,0.208026,0.765048,0.759714,0,0.002794
2/12/2002,0.237861511,2.36,3.85,3.171486818,4.18,3.326666667,0.339802159,NA,0,0,0.18615025,0.18799175,0.7590155,0.765048,0,0.004064
2/13/2002,0.246356565,2.36,4.25,3.114853125,4.17,3.366666667,0.566336932,NA,0,0,0.18792825,0.18615025,0.76565125,0.7590155,0,0.004826
2/14/2002,0.243524881,2.39,3.3,3.313071051,4.15,3.453333333,0.651287472,NA,0,0,0.18735675,0.18792825,0.7803515,0.76565125,0,0.004445
2/15/2002,0.237861511,2.39,3.9,3.454655284,4.12,3.556666667,0.622970625,NA,0,0,0.185293,0.18735675,0.775462,0.7803515,0,0.004318
2/16/2002,0.223703088,2.39,3.8,3.482972131,4.13,3.653333333,0.651287472,NA,0,0,0.18151475,0.185293,0.778256,0.775462,0,0.005334
2/17/2002,0.215208034,2.39,4.7,3.454655284,4.12,3.833333333,0.679604318,NA,0,0,0.17910175,0.18151475,0.7841615,0.778256,0,0.005715
2/18/2002,0.215208034,2.4,6.05,3.482972131,4.11,4.053333333,0.679604318,NA,0,0,0.17960975,0.17910175,0.78222475,0.7841615,0,0.004826
2/19/2002,0.212376349,2.4,5.95,3.398021591,4.13,4.233333333,0.651287472,NA,0,0,0.17891125,0.17960975,0.77822425,0.78222475,0,0.004064
2/20/2002,0.212376349,2.4,5.95,3.313071051,4.14,4.406666667,0.651287472,NA,0,0,0.17770475,0.17891125,0.77238225,0.77822425,0,0.005842
2/21/2002,0.209544665,2.4,5.9,3.228120511,4.15,4.506666667,0.622970625,NA,0,0,0.17726025,0.17770475,0.77098525,0.77238225,0,0.005842
2/22/2002,0.209544665,2.4,7,3.171486818,4.16,4.616666667,0.651287472,NA,0,0,0.17656175,0.17726025,0.76666725,0.77098525,0,0.008382
2/23/2002,0.209544665,2.39,7.35,3.199803665,4.14,4.833333333,0.651287472,NA,0,0,0.17681575,0.17656175,0.77206475,0.76666725,0,0.004191
2/24/2002,0.209544665,2.39,6.9,3.284754204,4.13,5.013333333,0.651287472,NA,0,0,0.176276,0.17681575,0.76927075,0.77206475,0,0.000762
2/25/2002,0.209544665,2.39,4.95,3.256437358,4.15,4.956666667,0.622970625,NA,0,0,0.1765935,0.176276,0.7618095,0.76927075,0,0.001397
2/26/2002,0.396435852,2.39,2.8,3.143169971,4.25,4.786666667,0.481386392,NA,0,0,0.217043,0.1765935,0.74393425,0.7618095,0,0.001778
2/27/2002,0.368119006,2.4,3.6,3.143169971,4.28,4.696666667,0.453069545,NA,0,0,0.2154555,0.217043,0.7619365,0.74393425,0,0.003175
2/28/2002,0.481386392,2.4,4.85,3.114853125,4.25,4.736666667,0.651287472,NA,0,0,0.2352675,0.2154555,0.78355825,0.7619365,0,0.001016
3/1/2002,0.481386392,2.41,3.3,3.256437358,4.23,4.756666667,0.736238011,NA,0,0,0.23853775,0.2352675,0.7969885,0.78355825,0,0.000889
3/2/2002,0.594653778,2.43,2.05,3.143169971,4.39,4.73,0.424752699,NA,0,0,0.25568275,0.23853775,0.77216,0.7969885,0,0.001397
3/3/2002,0.566336932,2.43,2.8,3.143169971,4.37,4.726666667,0.396435852,NA,0,0,0.25422225,0.25568275,0.76708,0.77216,0,0.002413
3/4/2002,0.396435852,2.42,3.25,3.313071051,4.26,4.783333333,0.424752699,NA,0,0,0.2178685,0.25422225,0.775748426,0.76708,0,0.003683
3/5/2002,0.212376349,2.36,4.3,3.313071051,4.15,4.923333333,0.538020085,NA,0,0,0.177927,0.2178685,0.75930125,0.775748426,0,0.00381
3/6/2002,0.20671298,2.38,5.8,3.256437358,4.16,5.076666667,0.679604318,NA,0,0,0.1603375,0.177927,0.70411975,0.75930125,0,0.004953
3/7/2002,0.198217926,2.4,5.6,3.369704744,NA,5.193333333,0.651287472,NA,0,0,0.137668,0.1603375,0.6610985,0.70411975,0,0.002286
3/8/2002,0.195386241,2.41,6.05,3.199803665,NA,5.273333333,0.651287472,NA,0,0,0.13744575,0.137668,0.65700275,0.6610985,0,0.002159
3/9/2002,0.192554557,2.41,4.3,2.944952045,NA,5.233333333,0.764554858,NA,0.186891187,0,0.1350645,0.13744575,0.659003,0.65700275,0,0.004699
3/10/2002,0.181227818,2.42,6.5,3.001585739,NA,5.243333333,0.622970625,NA,0.172732764,0,0.130937,0.1350645,0.658114,0.659003,0,0.00381
3/11/2002,0.195386241,2.42,7.5,2.888318352,NA,5.436666667,0.651287472,NA,0.155742656,0,0.13617575,0.130937,0.66195575,0.658114,0,0.003556
3/12/2002,0.178396134,2.42,9.45,2.57683304,NA,5.68,0.651287472,NA,0.130257494,0,0.1288415,0.13617575,0.6266815,0.66195575,0,0.003556
3/13/2002,0.16990108,2.37,8.35,2.605149886,NA,5.89,0.538020085,NA,0.124594125,0,0.1249045,0.1288415,0.59388375,0.6266815,0,0.002159
3/14/2002,0.184059503,2.42,8.8,2.57683304,4.36,6.05,0.509703239,NA,0.124594125,0,0.1312545,0.1249045,0.59382025,0.59388375,0,0.00127
3/15/2002,0.201049611,2.42,7.7,2.40693196,4.4,6.15,0.453069545,NA,0.124594125,0,0.13979525,0.1312545,0.59032775,0.59382025,0,0.002286
3/16/2002,0.209544665,2.42,7.5,2.435248807,4.37,6.233333333,0.396435852,NA,0.133089179,0,0.14150975,0.13979525,0.5917565,0.59032775,0,0.002794
3/17/2002,0.220871403,2.42,7.95,2.463565653,4.38,6.346666667,0.396435852,NA,0.12742581,0,0.14614525,0.14150975,0.59182,0.5917565,0,0.002921
3/18/2002,0.212376349,2.41,8.1,2.57683304,4.37,6.466666667,0.368119006,NA,0.130257494,0,0.144272,0.14614525,0.592455,0.59182,0,0.002159
3/19/2002,0.212376349,2.41,9.55,2.520199347,4.39,6.53,0.453069545,NA,0.12176244,0,0.145161,0.144272,0.581533,0.592455,0,0.004191
3/20/2002,0.218039719,2.41,11.15,2.463565653,4.41,6.583333333,0.424752699,NA,0.124594125,0,0.14589125,0.145161,0.557022,0.581533,0,0.001524
3/21/2002,0.209544665,2.4,7.65,2.293664574,4.49,6.523333333,0.368119006,NA,0.135920864,0,0.142870989,0.14589125,0.55394352,0.557022,0,0.002286
3/22/2002,0.20671298,2.4,7.1,2.237030881,4.48,6.486666667,0.368119006,NA,0.12742581,0,0.14195425,0.142870989,0.550484842,0.55394352,0,0.004064
3/23/2002,0.209544665,2.41,9.3,2.293664574,4.49,6.54,0.396435852,NA,0.138752548,0,0.143384337,0.14195425,0.555244,0.550484842,0,0.001016
3/24/2002,0.215208034,2.4,7.5,2.4918825,4.4,6.536666667,0.396435852,NA,0.12742581,0,0.14608175,0.143384337,0.548767,0.555244,0,0.000635
3/25/2002,0.240693196,2.4,5.55,2.40693196,4.39,6.396666667,0.339802159,NA,0.12176244,0,0.1525905,0.14608175,0.546791213,0.548767,0,0.002413
3/26/2002,0.220871403,2.4,8.55,2.350298267,4.44,6.38,0.260514989,NA,0.12742581,0,0.147066,0.1525905,0.550066723,0.546791213,0,0.004572
3/27/2002,0.203881295,2.41,11.05,2.265347727,4.46,6.646666667,0.283168466,NA,0.141584233,0,0.140081,0.147066,0.550942213,0.550066723,0,0.006096
3/28/2002,0.181227818,2.41,10.05,2.180397187,4.51,7.053333333,0.280336781,NA,0.150079287,0,0.12969875,0.140081,0.55025925,0.550942213,0,0.003175
3/29/2002,0.16423771,2.41,10.6,2.237030881,4.51,7.393333333,0.283168466,NA,0.16990108,0,0.12245975,0.12969875,0.5493385,0.55025925,0,0.002794
3/30/2002,0.16990108,2.41,11.3,2.32198142,4.4,7.676666667,0.283168466,NA,0.203881295,0,0.124841,0.12245975,0.5498465,0.5493385,0,0.003683
3/31/2002,0.16990108,2.41,12.2,2.038812954,4.44,8.053333333,0.339802159,NA,0.150079287,0,0.125095,0.124841,0.5495925,0.5498465,0,0.006604
4/1/2002,0.16990108,2.41,10.95,2.067129801,4.52,8.54,0.368119006,NA,0.147247602,0,0.1252855,0.125095,0.55070375,0.5495925,0,0.002794
4/2/2002,0.175564449,2.42,8.2,1.953862415,4.54,8.82,0.252019935,NA,0.152910972,0,0.12792075,0.1252855,0.547878,0.55070375,0,0.005969
4/3/2002,0.178396134,2.43,7.9,1.840595028,4.53,8.976666667,0.263346673,NA,0.158574341,0,0.12893675,0.12792075,0.5469255,0.547878,0,0.007747
4/4/2002,0.178396134,2.44,8.1,1.783961335,4.57,9.06,0.237861511,NA,0.158574341,0,0.12925425,0.12893675,0.549021,0.5469255,0,0.00889
4/5/2002,0.184059503,2.44,8.85,1.840595028,4.58,9.21,0.252019935,NA,0.152910972,0,0.1316355,0.12925425,0.55000525,0.549021,0,0.009271
4/6/2002,0.189722872,2.43,9.35,1.840595028,4.58,9.42,0.311485312,NA,0.155742656,0,0.13465175,0.1316355,0.552958,0.55000525,0,0.008382
4/7/2002,0.209544665,2.42,9.7,1.783961335,4.63,9.66,0.424752699,NA,0.147247602,0,0.143156609,0.13465175,0.551787391,0.552958,0,0.003302
4/8/2002,0.203881295,2.43,10.05,1.840595028,4.6,9.96,0.339802159,NA,0.147247602,0,0.14074775,0.143156609,0.55076725,0.551787391,0,0.009398
4/9/2002,0.195386241,2.43,11.2,1.840595028,4.67,10.22666667,0.368119006,NA,0.147247602,0,0.13716,0.14074775,0.55184675,0.55076725,0,0.011049
4/10/2002,0.181227818,2.43,9.75,1.699010795,4.81,10.43333333,0.424752699,NA,0.138752548,0,0.130302,0.13716,0.5522595,0.55184675,0.002667,0.007874
4/11/2002,1.614060256,2.45,9.7,1.755644489,4.84,10.65,0.424752699,NA,0.12176244,0,0.29841825,0.130302,0.5518785,0.5522595,0.001016,0.006731
4/12/2002,4.020992216,2.45,9.25,1.840595028,4.72,10.85666667,0.368119006,NA,0.124594125,0,0.49984025,0.29841825,0.62633225,0.5518785,0.00254,0.006985
4/13/2002,4.842180767,2.45,9.75,2.265347727,4.48,11.15,0.311485312,NA,0.133089179,0,0.536321,0.49984025,0.76419075,0.62633225,0,0.012319
4/14/2002,4.842180767,2.45,10.1,2.831684659,4.1,11.50333333,0.20671298,NA,0.144415918,0,0.53197125,0.536321,0.8322945,0.76419075,0.000127,0.015494
4/15/2002,4.728913381,2.45,10.75,3.228120511,3.73,11.84666667,0.263346673,NA,0.155742656,0.424752699,0.5219065,0.53197125,0.84870925,0.8322945,0.001397,0.012954
4/16/2002,3.596239517,2.46,12.4,3.398021591,3.5,12.1,0.368119006,NA,0.172732764,0.764554858,0.45786675,0.5219065,0.852932,0.84870925,0,0.01397
4/17/2002,4.304160682,2.46,12.55,3.426338437,3.58,12.33,0.339802159,NA,0.184059503,0.707921165,0.4935855,0.45786675,0.845947,0.852932,0,0.013843
4/18/2002,5.833270398,2.46,13.05,4.728913381,3.62,12.57,0.368119006,NA,0.16423771,0.736238011,0.553466,0.4935855,0.84394675,0.845947,0,0.004699
4/19/2002,5.521785085,2.5,12.65,4.332477528,3.55,12.64,0.368119006,NA,0.172732764,0.736238011,0.5441315,0.553466,0.89925525,0.84394675,0.000127,0.001524
4/20/2002,0.849505398,2.5,12.2,4.672279687,3.4,12.77333333,0.368119006,NA,0.246356565,0.736238011,0.253619,0.5441315,0.871601,0.89925525,0,0.00762
4/21/2002,0.424752699,2.45,12.3,3.851091136,3.65,12.97,0.339802159,NA,0.118930756,0.707921165,0.199263,0.253619,0.70792975,0.871601,0,0.00762
4/22/2002,0.311485312,2.44,12.45,3.482972131,4.01,13.18,0.339802159,NA,0.118930756,0.651287472,0.17783175,0.199263,0.632841,0.70792975,0,0.012192
4/23/2002,0.260514989,2.46,12.5,2.888318352,4.22,13.51333333,0.339802159,NA,0.116099071,0.538020085,0.163576,0.17783175,0.6160135,0.632841,0,0.008382
4/24/2002,0.257683304,2.41,13.1,2.520199347,4.33,13.85,0.368119006,NA,0.118930756,0.424752699,0.16055975,0.163576,0.58124725,0.6160135,0.000127,0.007874
4/25/2002,0.311485312,2.38,12.6,2.293664574,4.41,13.97333333,0.339802159,NA,0.118930756,0.339802159,0.178181,0.16055975,0.5709285,0.58124725,0.001778,0.009398
4/26/2002,0.243524881,2.4,12.7,2.152080341,4.43,13.98333333,0.424752699,NA,0.12176244,0.311485312,0.1566545,0.178181,0.57813575,0.5709285,0,0.01143
4/27/2002,0.283168466,2.44,12.95,2.010496108,4.38,14.07333333,0.481386392,NA,0.116099071,0.509703239,0.168402,0.1566545,0.59051825,0.57813575,0,0.009525
4/28/2002,0.240693196,2.52,13.1,1.783961335,4.38,14.18333333,0.368119006,NA,0.113267386,0.736238011,0.15617825,0.168402,0.584708,0.59051825,0,0.007874
4/29/2002,0.235029827,2.48,12.9,1.614060256,4.38,14.28,0.257683304,NA,0.116099071,0.736238011,0.15367,0.15617825,0.57711975,0.584708,0,0.01397
4/30/2002,0.229366457,2.49,13.1,1.444159176,4.42,14.43,0.396435852,NA,0.116099071,0.707921165,0.1519555,0.15367,0.57388125,0.57711975,0,0.012827
5/1/2002,0.368119006,2.5,13.7,1.24594125,4.43,14.52333333,0.368119006,NA,0.339802159,0.849505398,0.1839595,0.1519555,0.56264175,0.57388125,0,0.005842
5/2/2002,6.569508409,2.48,13.9,1.07604017,4.41,14.71333333,0.368119006,NA,0.594653778,0.934455937,0.5633085,0.1839595,0.573659,0.56264175,0,0.008636
5/3/2002,9.88257946,2.48,13.9,1.41584233,4.28,15.01333333,0.311485312,NA,0.566336932,0.707921165,0.70646925,0.5633085,0.88801575,0.573659,0,0.007239
5/4/2002,8.098618125,2.49,13.55,2.944952045,3.43,15.26333333,0.277505097,NA,0.538020085,0.707921165,0.644779,0.70646925,1.02212775,0.88801575,0,0.010922
5/5/2002,6.05980517,2.49,13.85,4.134259602,NA,15.48,0.212376349,NA,0.594653778,0.736238011,0.567944,0.644779,0.95170625,1.02212775,0,0.011684
5/6/2002,5.521785085,2.48,14.7,3.964358523,NA,15.69333333,0.280336781,NA,0.538020085,0.736238011,0.5434965,0.567944,0.93398975,0.95170625,0,0.008382
5/7/2002,0.906139091,2.48,14.55,3.936041676,NA,15.85666667,0.260514989,NA,0.368119006,0.736238011,0.26469975,0.5434965,0.88392,0.93398975,0,0.009652
5/8/2002,0.622970625,2.47,14.55,3.199803665,3.61,16.01,0.209544665,NA,0.155742656,0.736238011,0.2312035,0.26469975,0.7181215,0.88392,0,0.008636
5/9/2002,1.33089179,2.42,14.8,2.265347727,3.97,16.04333333,0.118930756,NA,0.107604017,0.736238011,0.293878,0.2312035,0.6078855,0.7181215,0,0.011303
5/10/2002,0.651287472,2.4,14.95,1.982179261,4.16,16.01333333,0.093445594,NA,0.093445594,0.736238011,0.23644225,0.293878,0.65255775,0.6078855,0,0.012954
5/11/2002,0.566336932,2.43,15.6,1.953862415,4.04,16.12,0.093445594,NA,0.059465378,0.736238011,0.22399625,0.23644225,0.6136005,0.65255775,0.000127,0.005715
5/12/2002,0.481386392,2.46,15.15,1.557426562,4.19,16.03,0.093445594,NA,0.04247527,0.736238011,0.212598,0.22399625,0.5601335,0.6136005,0,0.008001
